siteID,date,temp,temp_sd,temp_var
HARV,2021-04-23,4.1561451022908065,1.7209013110321532,2.9615013223121838
HARV,2021-04-24,6.719459766452618,3.0972559027383477,9.592994127047538
HARV,2021-04-25,6.403497831700235,4.1353944448116415,17.101487214178988
HARV,2021-04-26,6.650230899099599,3.8412663484244067,14.755327159537776
HARV,2021-04-27,8.065531688625553,4.446621472266306,19.772442517619773
HARV,2021-04-28,10.091698184255849,4.801249517542116,23.0519969296984
HARV,2021-04-29,10.237620311672428,4.81817357462238,23.2147965951894
HARV,2021-04-30,9.27890956038138,4.394123227248624,19.308318936245865
HARV,2021-05-01,9.432255217988635,3.3100005616786885,10.956103718313233
SCBI,2021-04-15,10.41685220041585,0.3088295523774021,0.09537569242162657
SCBI,2021-04-16,5.274004339402745,0.553614818391291,0.30648936714242214
SCBI,2021-04-17,6.155857996786817,0.7226789865795267,0.5222649176436117
SCBI,2021-04-18,6.9382755402596,0.7395109134843652,0.5468763911624802
SCBI,2021-04-19,7.507484485257079,1.0727737972691316,1.1508436201072318
SCBI,2021-04-20,7.73821214245214,1.2901979493339,1.664610748465401
SCBI,2021-04-21,6.786122771232382,3.111354314839256,9.680525672468857
SCBI,2021-04-22,5.910481902091757,2.178711489010198,4.746783752345033
SCBI,2021-04-23,6.433244077620991,3.0619470865466267,9.375519960811376
SCBI,2021-04-24,9.33334626228581,2.995098584221814,8.970615529207516
SCBI,2021-04-25,8.919068170362927,4.409680781952167,19.44528459871827
SCBI,2021-04-26,8.554929474861414,3.7649042252795866,14.174503825528085
SCBI,2021-04-27,11.273475696194579,4.616250752729696,21.309771012077487
SCBI,2021-04-28,13.292602342174922,4.802707921156702,23.066003375941328
SCBI,2021-04-29,13.684961921938028,5.040927994885034,25.41095504961565
SCBI,2021-04-30,12.138509245841757,5.065679309101757,25.661106862661654
SCBI,2021-05-01,11.98145692886847,4.344003736308822,18.870368461065006
STEI,2021-04-15,-0.415404485887074,0.4578042468296268,0.20958472841524184
STEI,2021-04-16,-1.5421242990801185,0.8038986377266448,0.6462530197387553
STEI,2021-04-17,-0.9699531801285055,0.7212327361130146,0.5201766596410654
STEI,2021-04-18,0.03827278383318806,0.7561890878998778,0.5718219366588491
STEI,2021-04-19,2.552644594254055,1.4230803814270767,2.0251577720026344
STEI,2021-04-20,-3.1940476940523967,1.4040360118226511,1.971317122494856
STEI,2021-04-21,-1.565489935105824,1.415493016531303,2.003620479848888
STEI,2021-04-22,-2.1443562169228603,2.4180181724361662,5.8468118822315365
STEI,2021-04-23,0.4119526524697808,3.4774626122693575,12.092746219731225
STEI,2021-04-24,0.9304453203755267,4.487420784525444,20.136945297390948
STEI,2021-04-25,1.4900382749496195,3.9476116972779574,15.583638112485756
STEI,2021-04-26,4.271056932018672,4.163609789518029,17.335646479370368
STEI,2021-04-27,4.908957992061515,5.740987966763928,32.95894283452822
STEI,2021-04-28,5.440018979964741,6.380751484023684,40.713989500870454
STEI,2021-04-29,4.459155470325124,4.866443162084959,23.68226904980346
STEI,2021-04-30,4.467539928805467,4.722315268881263,22.300261498709116
STEI,2021-05-01,4.173068926411313,3.842219152448764,14.762648015444096
UKFS,2021-04-15,1.7071787188130267,0.13742764265132212,0.018886356964699494
UKFS,2021-04-16,5.990134749874015,0.8307035919991268,0.6900684577602517
UKFS,2021-04-17,5.730044260332684,0.8635950722899927,0.7457964488835577
UKFS,2021-04-18,2.9608555947580872,1.3030917203293628,1.698048031590938
UKFS,2021-04-19,4.562322604271696,1.3723196979897305,1.883261353490625
UKFS,2021-04-20,2.2414401146673613,1.6520215705475758,2.729175269554479
UKFS,2021-04-21,3.1280574675529462,2.9613720708037135,8.769724541736274
UKFS,2021-04-22,6.229833590599821,3.8855039092771495,15.09714062900801
UKFS,2021-04-23,7.940017011088733,4.452682122614209,19.826378085048173
UKFS,2021-04-24,6.979478208480366,3.9656224849504413,15.726161693144514
UKFS,2021-04-25,8.399713134765648,4.492449922883523,20.182106309616174
UKFS,2021-04-26,12.629123613911313,4.342159110840841,18.854345743858126
UKFS,2021-04-27,13.347669835244478,5.068143248323416,25.68607598552623
UKFS,2021-04-28,10.979698722593268,5.20512381732662,27.09331395370085
UKFS,2021-04-29,9.95592946698591,5.200223590908437,27.042325395440642
UKFS,2021-04-30,11.422381788684499,4.5743770901156475,20.924925762574897
UKFS,2021-05-01,11.721457992061515,5.151376210022818,26.536676857189047
