date,siteID,mean,min,max,var,expuncert,meanstderr
2019-10-09,GRSM,13.33865,12.5842,14.6207,0.1367,0.1417,0.0087
2019-10-10,GRSM,13.078759999999999,12.4474,14.9729,0.2692,0.143,0.0122
2019-10-11,GRSM,13.49035,12.7714,15.413,0.2754,0.1432,0.0124
2019-10-12,GRSM,16.909845,15.9546,18.0094,0.1857,0.1436,0.0102
2019-10-13,GRSM,11.869055,11.121,13.1391,0.0302,0.14,0.0041
2019-10-14,GRSM,6.505005,5.2841,8.5323,0.2603,0.1401,0.012
2019-10-15,GRSM,10.845165,9.5271,13.3901,0.2995,0.1424,0.0129
2019-10-16,GRSM,13.895425,13.5343,15.211,0.1001,0.1417,0.0075
2019-10-17,GRSM,2.587575,1.9961,4.083,0.2656,0.1383,0.0121
2019-10-18,GRSM,4.126735,3.4027,5.8399,0.189,0.1384,0.0102
2019-10-19,GRSM,8.875164999999999,7.9105,10.8059,0.1868,0.1402,0.0102
2019-10-20,GRSM,11.468444999999999,10.9706,12.19,0.0289,0.1397,0.004
2019-10-21,GRSM,11.030815,10.3311,12.0184,0.1315,0.1405,0.0085
2019-10-22,GRSM,12.604005,11.7952,13.2659,0.0171,0.14,0.0031
2019-10-23,GRSM,5.34388,4.4539,6.5538,0.1847,0.1387,0.0101
2019-10-24,GRSM,5.952645,5.0194,7.6866,0.1362,0.1387,0.0087
2019-10-25,GRSM,10.80116,9.2788,12.5997,0.153,0.1409,0.0092
2019-10-26,GRSM,17.668975,13.7128,20.1411,0.9805,0.1498,0.0233
2019-10-27,GRSM,13.51516,12.8953,14.905,0.0853,0.1413,0.0069
2019-10-28,GRSM,9.80016,9.2367,10.7231,0.0944,0.1398,0.0072
2019-10-29,GRSM,11.23194,10.2975,12.3019,0.0786,0.14,0.0066
2019-10-30,GRSM,15.82551,14.6097,19.18,0.5989,0.1471,0.0182
2019-10-31,GRSM,20.530795,18.1051,23.8814,3.0264,0.1657,0.041
2019-11-01,GRSM,-0.16292,-0.6339,0.9828,0.0299,0.1348,0.0041
2019-11-02,GRSM,0.84394,0.239,1.7138,0.0952,0.1356,0.0073
2019-11-03,GRSM,0.696295,0.0107,1.6746,0.0447,0.1352,0.005
2019-11-04,GRSM,2.936455,1.5662,4.063,0.0903,0.1366,0.0071
2019-11-05,GRSM,6.469275,4.9755,8.0786,0.1369,0.1385,0.0087
2019-11-06,GRSM,4.380475,3.3204,5.4317,0.0572,0.137,0.0056
2019-11-07,GRSM,11.347275,8.7956,16.7625,1.1014,0.15,0.0247
2019-11-08,GRSM,0.72276,-0.5634,2.0645,0.0825,0.1352,0.0068
2019-11-09,GRSM,-1.643805,-2.2883,-0.7744,0.0997,0.1347,0.0074
2019-11-10,GRSM,6.221315,4.1301,10.5121,0.7608,0.1449,0.0206
2019-11-11,GRSM,6.33692,4.3877,8.0774,0.3243,0.1404,0.0134
2019-11-12,GRSM,-1.035795,-1.6998,0.0043,0.0391,0.1344,0.0047
2019-11-13,GRSM,-9.25688,-9.6334,-8.6171,0.015,0.1305,0.0029
2019-11-14,GRSM,-2.414135,-3.0018,-1.7148,0.1249,0.1346,0.0083
2019-11-15,GRSM,0.836645,-0.1044,2.8107,0.1213,0.1365,0.0082
2019-11-16,GRSM,-0.906915,-1.6597,-0.1316,0.0396,0.1345,0.0047
2019-11-17,GRSM,3.048035,0.2348,5.7041,0.149,0.1379,0.0091
2019-11-18,GRSM,7.98993,5.4062,9.4061,0.3834,0.1412,0.0146
2019-11-19,GRSM,3.46338,2.2525,4.5128,0.1365,0.1369,0.0087
2019-11-20,GRSM,5.79047,5.4086,6.2224,0.0141,0.137,0.0028
2019-11-21,GRSM,4.687485,2.2361,7.3108,0.4498,0.1407,0.0158
2019-11-22,GRSM,9.156875,8.3176,11.1845,0.6246,0.1438,0.0186
2019-11-23,GRSM,11.02241,10.5665,12.3966,0.2161,0.1411,0.011
2019-11-24,GRSM,2.8675800000000002,2.5478,3.3603,0.0072,0.1357,0.002
2019-11-25,GRSM,1.022385,-0.4143,2.4914,0.2839,0.1376,0.0126
2019-11-26,GRSM,3.891635,1.3046,6.0061,0.1082,0.1376,0.0078
2019-11-27,GRSM,18.631155,15.0787,20.3308,0.7501,0.1484,0.0204
2019-11-28,GRSM,0.90508,-0.5433,2.0434,0.0972,0.1358,0.0073
2019-11-29,GRSM,5.00431,4.6248,5.6439,0.0199,0.1367,0.0033
2019-11-30,GRSM,7.893115,7.3147,9.9512,0.3087,0.1408,0.0131
2019-12-01,GRSM,15.296385,12.3087,17.106,1.0499,0.1491,0.0242
2019-12-02,GRSM,0.20426,-0.2887,0.8402,0.02,0.1347,0.0033
2019-12-03,GRSM,-1.00446,-1.3737,-0.3236,0.0064,0.134,0.0019
2019-12-04,GRSM,1.79735,-0.8233,5.0055,0.6447,0.1413,0.0189
2019-12-05,GRSM,1.65148,-1.0252,3.8448,0.2164,0.1373,0.011
2019-12-06,GRSM,7.86838,5.2399,10.2528,0.6132,0.1433,0.0185
2019-12-07,GRSM,4.46307,2.0595,6.3447,0.1228,0.1375,0.0083
2019-12-08,GRSM,5.985565,2.1825,9.8675,0.8809,0.1455,0.0221
2019-12-09,GRSM,13.893255,8.133,16.8188,5.7952,0.1815,0.0567
2019-12-10,GRSM,12.957535,12.4938,13.4421,0.0272,0.1404,0.0039
2019-12-11,GRSM,-2.398985,-3.0197,-1.4639,0.0336,0.1338,0.0043
2019-12-12,GRSM,-1.781445,-2.9829,0.1474,0.3376,0.1369,0.0137
2019-12-13,GRSM,2.180385,1.7871,2.7315,0.0563,0.1359,0.0056
2019-12-14,GRSM,5.923215,5.5246,6.396,0.0478,0.1375,0.0052
2019-12-15,GRSM,5.515865,4.3011,6.4922,0.1981,0.1385,0.0105
2019-12-16,GRSM,16.859585,14.3261,17.9684,0.4188,0.1446,0.0153
2019-12-17,GRSM,18.23669,16.1375,18.9422,0.1695,0.1433,0.0097
2019-12-18,GRSM,-4.01602,-4.3632,-3.6784,0.0138,0.1328,0.0028
2019-12-19,GRSM,-4.24013,-4.91,-3.2568,0.0264,0.1329,0.0038
2019-12-20,GRSM,-0.32686499999999996,-2.5818,1.617,0.181,0.1364,0.01
2019-12-21,GRSM,3.540045,1.7979,5.1944,0.1406,0.1376,0.0088
2019-12-22,GRSM,6.401955,5.1057,7.9215,0.0992,0.1385,0.0074
2019-12-23,GRSM,7.716445,7.1784,8.2663,0.1518,0.139,0.0092
2019-12-24,GRSM,6.82171,4.4737,8.5072,0.0469,0.1383,0.0051
2019-12-25,GRSM,6.595115,3.3757,8.9768,0.1629,0.1388,0.0095
2019-12-26,GRSM,6.5237549999999995,3.4013,9.0365,0.1101,0.1386,0.0078
2019-12-27,GRSM,7.899455000000001,4.6323,11.3071,0.2197,0.1408,0.011
2019-12-28,GRSM,10.4294,7.4362,12.8654,0.1699,0.1412,0.0097
2019-12-29,GRSM,16.45265,12.1984,20.9742,2.049,0.1574,0.0337
2019-12-30,GRSM,10.695515,7.724,12.5263,0.3991,0.1424,0.0149
2019-12-31,GRSM,3.29571,2.4269,3.9249,0.0524,0.1361,0.0054
2020-01-01,GRSM,1.968775,-0.3795,3.3033,0.3547,0.1385,0.014
2020-01-02,GRSM,5.348535,4.5684,6.2923,0.0621,0.1376,0.0059
2020-01-03,GRSM,7.465685,7.0044,8.0678,0.0666,0.1383,0.0061
2020-01-04,GRSM,10.06763,7.982,11.9129,0.2291,0.1413,0.0113
2020-01-05,GRSM,0.21261,-0.2761,0.7471,0.0136,0.1345,0.0028
2020-01-06,GRSM,2.036885,-0.1781,4.9408,0.4125,0.1397,0.0151
2020-01-07,GRSM,7.7403,2.9739,10.266,2.4773,0.1569,0.0371
2020-01-08,GRSM,2.18857,-1.4493,5.5737,1.0694,0.1449,0.0244
2020-01-09,GRSM,3.40129,0.0721,7.7108,0.5846,0.1421,0.018
2020-01-10,GRSM,14.93992,12.0392,16.096800000000002,0.404,0.144,0.015
2020-01-11,GRSM,19.791985,18.1962,20.4265,0.0845,0.1434,0.0069
2020-01-12,GRSM,6.31729,4.6722,9.2035,0.2201,0.1398,0.0111
2020-01-13,GRSM,8.29966,6.3438,10.0623,0.1512,0.1398,0.0092
2020-01-14,GRSM,13.37476,11.8552,18.3562,3.7101,0.1687,0.0454
2020-01-15,GRSM,13.309405,12.184,14.8777,0.6904,0.1458,0.0196
2020-01-16,GRSM,9.229035,8.1653,10.4122,0.0447,0.1388,0.005
2020-01-17,GRSM,-1.00628,-1.3115,-0.571,0.0172,0.1342,0.0031
2020-01-18,GRSM,12.818265,4.4526,13.8257,5.392,0.1775,0.0547
2020-01-19,GRSM,1.75034,0.1551,3.8927,0.1269,0.1368,0.0084
2020-01-20,GRSM,-6.573695,-6.9832,-5.6153,0.0168,0.1318,0.0031
2020-01-21,GRSM,-6.950635,-7.3791,-6.1008,0.0154,0.1316,0.0029
2020-01-22,GRSM,-7.447185,-8.1668,-6.4252,0.066,0.132,0.0061
2020-01-23,GRSM,1.41746,-0.5796,3.8612,0.9363,0.1432,0.0228
2020-01-24,GRSM,9.55275,6.0774,13.1309,0.9315,0.1459,0.0227
2020-01-25,GRSM,1.34151,1.0973,1.5541,0.0018,0.1349,0.001
2020-01-26,GRSM,-1.83429,-2.5913,-0.62,0.1491,0.1353,0.0091
2020-01-27,GRSM,5.2242,4.8988,5.8956,0.0432,0.137,0.0049
2020-01-28,GRSM,0.602305,-0.5389,1.6527,0.0713,0.1356,0.0063
2020-01-29,GRSM,2.4928150000000002,0.6209,3.7102,0.1171,0.1366,0.0081
2020-01-30,GRSM,3.564305,1.7405,4.9138,0.1371,0.137,0.0087
2020-01-31,GRSM,4.6584,3.1913,5.9698,0.0833,0.1373,0.0068
2020-02-01,GRSM,3.713155,3.1574,4.4524,0.0644,0.1364,0.006
2020-02-02,GRSM,3.381145,0.6684,5.8378,0.7742,0.1426,0.0207
2020-02-03,GRSM,11.114775,6.5813,15.1593,0.855,0.1474,0.0218
2020-02-04,GRSM,16.10075,13.4145,17.4681,0.2009,0.1429,0.0106
2020-02-05,GRSM,13.817215000000001,12.8085,16.2227,0.5346,0.1454,0.0172
2020-02-06,GRSM,14.7085625,13.1049,17.3524,0.9876,0.1492,0.0234
2020-02-07,GRSM,-0.2632125,-0.7961,0.2517,0.0287,0.1345,0.004
2020-02-08,GRSM,-2.2725875,-3.253,-0.2092,0.1917,0.1358,0.0103
2020-02-09,GRSM,-1.0705125,-2.2544,0.5321,0.1251,0.1356,0.0083
2020-02-10,GRSM,14.429025,12.0919,15.4486,0.2403,0.1421,0.0116
2020-02-11,GRSM,9.25185,8.9787,9.6458,0.0219,0.1386,0.0035
2020-02-12,GRSM,5.5499625,5.2075,6.0523,0.0056,0.1368,0.0018
2020-02-13,GRSM,13.40780625,11.9262,15.6271,0.7806,0.1467,0.0208
2020-02-14,GRSM,-1.98903125,-3.3451,-0.87,0.0463,0.1339,0.0051
2020-02-15,GRSM,-5.66518125,-6.1182,-4.6801,0.0624,0.1328,0.0059
2020-02-16,GRSM,2.93735,1.1451,5.3732,0.1493,0.1379,0.0091
2020-02-17,GRSM,3.73330625,1.7513,5.644,0.1338,0.1379,0.0086
2020-02-18,GRSM,10.76439,8.5654,13.6975,0.6883,0.1453,0.0196
2020-02-19,GRSM,5.651145,5.1257,6.1599,0.0113,0.1369,0.0025
2020-02-20,GRSM,1.994865,0.4228,3.195,0.1074,0.136,0.0077
2020-02-21,GRSM,-4.399675,-4.8853,-3.3529,0.0268,0.1329,0.0039
2020-02-22,GRSM,-3.36693,-4.3757,-2.0788,0.0671,0.1339,0.0061
2020-02-23,GRSM,1.48115,-0.4747,3.1819,0.0478,0.1359,0.0052
2020-02-24,GRSM,4.516835,3.6597,5.211,0.0379,0.1368,0.0046
2020-02-25,GRSM,9.42872,5.9265,14.0263,1.1025,0.1479,0.0247
2020-02-26,GRSM,6.565535,4.5598,7.9707,0.2348,0.1397,0.0114
2020-02-27,GRSM,-2.63129,-3.1151,-1.9412,0.0136,0.1333,0.0027
2020-02-28,GRSM,0.633745,-0.7103,1.8941,0.118,0.1358,0.0081
2020-02-29,GRSM,0.327885,-0.2585,0.8528,0.0134,0.1347,0.0027
2020-03-01,GRSM,-0.33547,-3.0625,3.5677,0.4986,0.1399,0.0166
2020-03-02,GRSM,12.35775,10.2331,12.9055,0.2551,0.1415,0.0119
2020-03-03,GRSM,13.16407,10.1151,17.4708,6.5173,0.1858,0.0602
2020-03-04,GRSM,6.6003050000000005,5.3781,8.0307,0.1184,0.1386,0.0081
2020-03-05,GRSM,7.332835,6.2156,9.6468,0.7259,0.144,0.0201
2020-03-06,GRSM,5.791515,3.7736,7.3214,0.3937,0.1399,0.0148
2020-03-07,GRSM,0.058345,-0.2218,0.817,0.0147,0.1346,0.0029
2020-03-08,GRSM,1.857925,-1.2404,4.9113,0.2544,0.1381,0.0119
2020-03-09,GRSM,5.46124,1.8051,9.0119,0.8766,0.1449,0.0221
2020-03-10,GRSM,15.023265,12.9609,15.8631,0.1498,0.1436,0.0091
2020-03-11,GRSM,11.609,9.63,14.5396,0.4826,0.1466,0.0164
2020-03-12,GRSM,11.407245,9.0517,13.3197,0.4697,0.146,0.0162
2020-03-13,GRSM,16.501475,15.1142,17.3082,0.0948,0.1447,0.0073
2020-03-14,GRSM,7.836895,6.781,9.0117,0.1547,0.1417,0.0093
2020-03-15,GRSM,9.903455,9.3825,10.3481,0.0105,0.1412,0.0024
2020-03-16,GRSM,5.604355,5.2694,6.1765,0.0094,0.1394,0.0023
2020-03-17,GRSM,10.08344,9.8278,10.4014,0.0035,0.1412,0.0014
2020-03-18,GRSM,NA,NA,NA,NA,NA,NA
2020-03-19,GRSM,15.23216,14.5174,16.4237,0.0977,0.1443,0.0074
2020-03-20,GRSM,21.927295,20.0973,22.8529,0.1859,0.1475,0.0102
2020-03-21,GRSM,11.53565,9.887,14.0259,0.2487,0.1446,0.0118
2020-03-22,GRSM,5.43443,4.9936,6.2251,0.0158,0.1395,0.003
2020-03-23,GRSM,12.177005,11.301,14.9736,0.6364,0.1479,0.0188
2020-03-24,GRSM,NA,NA,NA,NA,NA,NA
2020-03-25,GRSM,11.44365,9.4599,13.2582,0.2726,0.1438,0.0123
2020-03-26,GRSM,8.234215,5.7007,11.2356,0.3536,0.1439,0.014
2020-03-27,GRSM,20.453805,16.3845,22.3425,1.4789,0.1565,0.0287
2020-03-28,GRSM,16.32507,13.1189,20.4465,0.972,0.1527,0.0232
2020-03-29,GRSM,19.363075,16.531,22.9795,1.4017,0.1563,0.0279
2020-03-30,GRSM,10.004615,7.4673,14.6518,1.4529,0.1538,0.0284
2020-03-31,GRSM,8.78228,8.0495,9.9742,0.121,0.1418,0.0082
2020-04-01,GRSM,3.06875,2.7071,3.791,0.0094,0.1384,0.0023
2020-04-02,GRSM,2.69434,1.4768,5.1118,0.4491,0.1422,0.0158
2020-04-03,GRSM,5.341155,2.8901,8.8796,0.5758,0.145,0.0179
2020-04-04,GRSM,11.41986,9.9279,13.6324,0.185,0.1437,0.0101
2020-04-05,GRSM,13.518695,10.8262,15.5158,0.201,0.1444,0.0106
2020-04-06,GRSM,12.897265,10.0162,16.4481,0.2111,0.1454,0.0108
2020-04-07,GRSM,17.667395,14.2152,20.3093,1.2453,0.1545,0.0263
2020-04-08,GRSM,16.76325,15.5152,17.3416,0.1059,0.1448,0.0077
2020-04-09,GRSM,15.257885,12.7135,17.0309,0.569,0.1482,0.0178
2020-04-10,GRSM,3.71752,2.3335,5.6174,0.0709,0.1394,0.0063
2020-04-11,GRSM,2.946075,1.0047,7.419,0.7069,0.1453,0.0198
2020-04-12,GRSM,12.166585,9.9281,16.7057,2.9325,0.1646,0.0404
2020-04-13,GRSM,16.07624,13.9776,19.2331,0.2729,0.147,0.0123
2020-04-14,GRSM,4.782145,4.2813,5.6721,0.0195,0.1393,0.0033
2020-04-15,GRSM,1.7738749999999999,1.0744,3.024,0.0251,0.1382,0.0037
2020-04-16,GRSM,2.89731,1.6877,6.0194,0.6106,0.1439,0.0184
2020-04-17,GRSM,6.68417,4.2367,11.4305,1.0153,0.1493,0.0237
2020-04-18,GRSM,8.16844,6.5785,9.6375,0.1031,0.1413,0.0076
2020-04-19,GRSM,6.440555,3.8481,8.3536,0.3241,0.142,0.0134
2020-04-20,GRSM,8.22703,7.807,9.4974,0.037,0.1411,0.0045
2020-04-21,GRSM,10.90713,10.0138,13.1584,0.2986,0.1446,0.0129
2020-04-22,GRSM,6.15604,4.0855,10.5846,0.6513,0.1463,0.019
2020-04-23,GRSM,12.66394,9.3573,16.4177,2.4149,0.1606,0.0366
2020-04-24,GRSM,12.98933,12.5811,13.4029,0.0165,0.1425,0.003
2020-04-25,GRSM,10.72828,9.3042,12.292,0.1475,0.1431,0.0091
2020-04-26,GRSM,9.77012,9.36,10.2542,0.039,0.1414,0.0047
2020-04-27,GRSM,4.703235,3.6155,8.2215,0.4978,0.1436,0.0166
2020-04-28,GRSM,10.82769,8.1156,14.8625,0.7367,0.1477,0.0202
2020-04-29,GRSM,19.253015,17.7524,19.9234,0.0923,0.1456,0.0072
2020-04-30,GRSM,9.462425,8.5745,10.6616,0.0586,0.1417,0.0057
2020-05-01,GRSM,7.0094,5.4564,9.8356,0.6349,0.1453,0.0188
2020-05-02,GRSM,10.41188,7.4513,15.438,0.8921,0.1492,0.0223
2020-05-03,GRSM,17.48767,12.8131,20.8753,1.836,0.1586,0.0319
2020-05-04,GRSM,16.285155,15.7285,16.7235,0.0098,0.1439,0.0023
2020-05-05,GRSM,15.985145,14.1232,21.0409,1.4533,0.1559,0.0284
2020-05-06,GRSM,9.685065,7.6122,11.996,0.445,0.1451,0.0157
2020-05-07,GRSM,3.810775,1.9039,8.4014,0.5679,0.1448,0.0178
2020-05-08,GRSM,11.36276,8.543,13.3212,0.9293,0.1493,0.0227
2020-05-09,GRSM,1.10523,-0.1688,4.1329,0.756,0.1443,0.0205
2020-05-10,GRSM,4.64288,2.5013,8.794,0.7839,0.1462,0.0209
2020-05-11,GRSM,5.37403,3.6614,8.2053,0.5461,0.144,0.0174
2020-05-12,GRSM,6.08058,4.2351,7.6082,0.0854,0.1404,0.0069
2020-05-13,GRSM,9.453455,8.806,10.8831,0.0454,0.1417,0.005
2020-05-14,GRSM,13.919215,12.341,15.2753,0.1348,0.144,0.0087
2020-05-15,GRSM,16.600655,14.4795,19.5551,0.5344,0.1487,0.0172
2020-05-16,GRSM,15.554695,13.6612,19.4812,0.5433,0.1487,0.0174
2020-05-17,GRSM,18.595735,15.5511,21.9918,0.6562,0.1507,0.0191
2020-05-18,GRSM,18.037445,17.1501,20.0718,0.5022,0.1489,0.0167
2020-05-19,GRSM,16.64892,15.9497,17.027,0.0403,0.1442,0.0047
2020-05-20,GRSM,11.934055,11.4888,12.9675,0.0363,0.1424,0.0045
2020-05-21,GRSM,11.532835,10.9306,12.8142,0.0342,0.1424,0.0044
2020-05-22,GRSM,15.072330000000001,13.4466,18.7355,0.6359,0.1495,0.0188
2020-05-23,GRSM,17.040115,15.1729,20.5803,0.4317,0.1487,0.0155
2020-05-24,GRSM,18.779415,16.8815,21.6371,0.2245,0.1476,0.0112
2020-05-25,GRSM,18.256535,15.9873,20.919,0.2251,0.1472,0.0112
2020-05-26,GRSM,18.402255,16.8763,20.2002,0.1726,0.1462,0.0098
2020-05-27,GRSM,17.483204999999998,16.3706,18.8193,0.0669,0.145,0.0061
2020-05-28,GRSM,17.533955,16.6013,18.8081,0.1281,0.1455,0.0084
2020-05-29,GRSM,18.273395,17.0143,20.1747,0.5969,0.1497,0.0182
2020-05-30,GRSM,17.29177,16.7276,19.0679,0.1399,0.1455,0.0088
2020-05-31,GRSM,14.26618,12.9198,17.2603,0.3956,0.1469,0.0148
2020-06-01,GRSM,12.14123,10.3372,16.2598,0.6423,0.1478,0.0189
2020-06-02,GRSM,17.145045,14.5394,21.0928,0.4177,0.1489,0.0152
2020-06-03,GRSM,20.076465,18.0388,23.1188,0.3949,0.1493,0.0148
2020-06-04,GRSM,20.557905,18.9517,23.549,0.2818,0.1485,0.0125
2020-06-05,GRSM,20.180785,19.0324,23.6636,0.6694,0.1517,0.0193
2020-06-06,GRSM,19.61822,17.9246,22.4232,0.2704,0.1479,0.0123
2020-06-07,GRSM,19.597565,17.7266,23.1909,0.2193,0.1483,0.011
2020-06-08,GRSM,20.318325,18.8674,22.944,0.4616,0.1497,0.016
2020-06-09,GRSM,21.46425,20.2516,24.586,0.1886,0.1486,0.0102
2020-06-10,GRSM,21.210065,20.3784,22.5248,0.0719,0.1469,0.0063
2020-06-11,GRSM,17.56768,17.1246,18.053,0.0355,0.1446,0.0044
2020-06-12,GRSM,16.285255,15.1903,19.1997,0.387,0.1478,0.0147
2020-06-13,GRSM,15.49226,13.6183,19.9743,0.4106,0.1476,0.0151
2020-06-14,GRSM,17.21562,15.5009,21.0181,0.4845,0.1494,0.0164
2020-06-15,GRSM,15.260580000000001,13.6434,17.7828,0.2891,0.1461,0.0127
2020-06-16,GRSM,12.186145,10.8156,14.501,0.2515,0.1444,0.0118
2020-06-17,GRSM,13.06615,11.4427,14.8878,0.1683,0.1443,0.0097
2020-06-18,GRSM,14.89082,14.1067,16.4769,0.1734,0.145,0.0098
2020-06-19,GRSM,17.05311,15.7421,18.3895,0.1053,0.1451,0.0076
2020-06-20,GRSM,17.14939,15.5328,20.955,0.5415,0.1492,0.0173
2020-06-21,GRSM,19.318745,17.544,23.1249,0.3292,0.1484,0.0135
2020-06-22,GRSM,18.925349999999998,17.7987,22.3785,0.4771,0.1493,0.0163
2020-06-23,GRSM,19.774595,18.6662,23.6431,1.5959,0.1584,0.0298
2020-06-24,GRSM,18.79355,17.8042,20.7567,0.1121,0.1462,0.0079
2020-06-25,GRSM,19.007865,18.3266,19.8953,0.0723,0.1457,0.0063
2020-06-26,GRSM,19.525345,18.0669,22.4454,0.4514,0.1494,0.0158
2020-06-27,GRSM,19.85115,19.179,21.5888,0.169,0.1471,0.0097
2020-06-28,GRSM,19.921565,18.5668,22.8032,0.4113,0.1495,0.0151
2020-06-29,GRSM,19.80057,19.4316,21.032,0.0709,0.1462,0.0063
2020-06-30,GRSM,19.702075,18.7382,21.3099,0.0988,0.1464,0.0074
2020-07-01,GRSM,19.36053,18.4462,20.3876,0.047,0.1457,0.0051
2020-07-02,GRSM,19.088160000000002,17.9674,20.6009,0.1307,0.1463,0.0085
2020-07-03,GRSM,19.79896,17.9707,23.1865,0.3042,0.1483,0.013
2020-07-04,GRSM,20.72,19.1396,23.3045,0.3789,0.1495,0.0145
2020-07-05,GRSM,21.115315,19.2659,23.2212,0.1532,0.1474,0.0092
2020-07-06,GRSM,19.041719999999998,17.4234,22.6308,0.4693,0.1493,0.0161
2020-07-07,GRSM,20.19136,19.3264,21.5463,0.0794,0.1462,0.0066
2020-07-08,GRSM,20.44068,19.248,23.2855,0.3091,0.1489,0.0131
2020-07-09,GRSM,20.729295,19.2723,22.7693,0.0959,0.1471,0.0073
2020-07-10,GRSM,21.28204,19.9877,23.7348,0.317,0.1492,0.0133
2020-07-11,GRSM,20.965005,19.8964,23.054,0.1539,0.1472,0.0092
2020-07-12,GRSM,18.405945,16.8067,20.2359,0.159,0.1461,0.0094
2020-07-13,GRSM,18.835135,17.4193,22.5601,0.7274,0.1512,0.0201
2020-07-14,GRSM,18.45066,16.9969,22.789,0.3647,0.1489,0.0142
2020-07-15,GRSM,20.1091,18.3983,24.2664,0.3608,0.1498,0.0142
2020-07-16,GRSM,22.079055,20.735,25.127,0.5105,0.1509,0.0168
2020-07-17,GRSM,22.273965,21.1457,24.4954,0.2911,0.1494,0.0127
2020-07-18,GRSM,22.125275,20.8576,24.6302,0.2189,0.1489,0.011
2020-07-19,GRSM,22.29498125,20.674,25.6711,0.3415,0.1497,0.0138
2020-07-20,GRSM,21.8197375,20.6344,24.3542,0.2844,0.1493,0.0126
2020-07-21,GRSM,21.657085,20.478,25.0965,0.399,0.1497,0.0149
2020-07-22,GRSM,21.36874,19.5929,23.4869,0.1473,0.1474,0.009
2020-07-23,GRSM,21.431175,20.1389,23.9298,0.2051,0.148,0.0107
2020-07-24,GRSM,20.483525,19.83,21.5595,0.0971,0.1467,0.0073
2020-07-25,GRSM,20.474835,19.4876,23.548,0.4619,0.1502,0.016
2020-07-26,GRSM,18.9589,17.8915,21.9663,0.3166,0.1485,0.0133
2020-07-27,GRSM,20.66571,19.4872,22.6903,0.1172,0.1469,0.0081
2020-07-28,GRSM,20.307195,18.8208,23.8539,0.3663,0.1496,0.0143
2020-07-29,GRSM,20.23912,19.1622,23.0473,0.1321,0.1473,0.0086
2020-07-30,GRSM,21.615915,20.6195,23.4726,0.2116,0.1484,0.0108
2020-07-31,GRSM,23.99713,21.7434,25.063,0.9962,0.1547,0.0235
2020-08-01,GRSM,20.385845,19.4534,24.5435,0.6322,0.1518,0.0187
2020-08-02,GRSM,19.54492,18.1982,22.146,0.185,0.1474,0.0101
2020-08-03,GRSM,19.044265,18.634,20.9831,0.2447,0.1475,0.0117
2020-08-04,GRSM,19.381135,18.5374,22.2518,0.2581,0.1475,0.012
2020-08-05,GRSM,18.47271,17.5068,21.5263,0.2437,0.1477,0.0116
2020-08-06,GRSM,19.35051,18.5538,20.9318,0.1146,0.1465,0.008
2020-08-07,GRSM,18.904205,17.7418,21.5772,0.1295,0.1469,0.0085
2020-08-08,GRSM,18.578155,17.5762,22.2806,0.4782,0.1498,0.0163
2020-08-09,GRSM,18.772485,17.5086,22.6597,0.4024,0.1494,0.015
2020-08-10,GRSM,20.388405,19.5858,22.1648,0.1249,0.1469,0.0083
2020-08-11,GRSM,20.222765,19.5394,22.7246,0.1681,0.1477,0.0097
2020-08-12,GRSM,19.67013,18.4529,23.1398,0.2641,0.1486,0.0121
2020-08-13,GRSM,20.287135,19.0696,23.5292,0.4069,0.1498,0.015
2020-08-14,GRSM,20.19084,19.2916,22.6,0.2727,0.1484,0.0123
2020-08-15,GRSM,20.587331250000002,20.071,21.1536,0.0177,0.1458,0.0031
2020-08-16,GRSM,18.0121375,17.1817,21.1722,0.3991,0.1488,0.0149
2020-08-17,GRSM,19.55239375,18.7594,20.6518,0.0528,0.146,0.0054
2020-08-18,GRSM,17.0420375,16.0517,20.2458,0.4704,0.1489,0.0162
2020-08-19,GRSM,17.589945,16.6388,19.8417,0.3637,0.148,0.0142
2020-08-20,GRSM,17.632445,16.4238,19.2896,0.1429,0.1456,0.0089
2020-08-21,GRSM,18.63297,18.1678,19.2124,0.0099,0.1449,0.0023
2020-08-22,GRSM,17.92193,16.2293,18.9496,0.0569,0.145,0.0056
2020-08-23,GRSM,18.995685,18.3332,20.438,0.0715,0.146,0.0063
2020-08-24,GRSM,18.80399,18.0436,20.4429,0.0814,0.1461,0.0067
2020-08-25,GRSM,20.123815,19.428,21.896,0.0707,0.1466,0.0063
2020-08-26,GRSM,18.5294,17.7074,21.4184,0.3961,0.1489,0.0148
2020-08-27,GRSM,20.20321,19.0067,22.2195,0.1464,0.1472,0.009
2020-08-28,GRSM,21.371945,20.833,22.1338,0.0524,0.1465,0.0054
2020-08-29,GRSM,21.36416,20.3599,22.3923,0.1024,0.1469,0.0075
2020-08-30,GRSM,20.683435,20.1153,21.8277,0.0594,0.1462,0.0057
2020-08-31,GRSM,19.68707,19.1639,20.3692,0.0145,0.1455,0.0028
2020-09-01,GRSM,20.656285,19.5137,22.1564,0.1205,0.147,0.0082
2020-09-02,GRSM,20.654265,19.7628,23.0581,0.1518,0.1477,0.0092
2020-09-03,GRSM,20.46066,19.2698,23.9867,0.5181,0.1508,0.017
2020-09-04,GRSM,21.302285,20.9674,21.9482,0.0193,0.1462,0.0033
2020-09-05,GRSM,15.4225,14.3109,18.3073,0.4247,0.1477,0.0154
