date,siteID,daily_mean,daily_min,daily_max,daily_var,midday_mean,midday_min,midday_max,midday_var,midday_expuncert,midday_meanstderr
2018-02-01,STEI,-15.16804688,-23.0033,-3.0721,0.008333775,-21.8834375,-22.787,-20.9723,0.0254,0.1254,0.0038
2018-02-02,STEI,-20.26134167,-28.795,-13.608,0.00423159,-25.5480125,-28.795,-23.9857,0.2131,0.1255,0.0109
2018-02-03,STEI,-13.98552135,-17.0758,-9.2114,3.21E-04,-15.37090625,-15.6879,-15.0141,0.0026,0.1278,0.0012
2018-02-04,STEI,-15.19197031,-18.6344,-11.6583,9.29E-04,-16.44165625,-17.0208,-15.9391,0.0091,0.1274,0.0022
2018-02-05,STEI,-19.40638542,-27.2281,-10.814,0.005235976,-24.75305,-26.7624,-24.2715,0.178,0.1251,0.0099
2018-02-06,STEI,-18.1524849,-26.9973,-12.095,0.015215564,-22.88988125,-25.397,-21.9113,0.2539,0.1264,0.0119
2018-02-07,STEI,-16.66613854,-22.9957,-9.5325,0.008251841,-19.14185625,-19.5816,-18.7681,0.0171,0.1262,0.0031
2018-02-08,STEI,-16.94887366,-26.8961,-8.9834,0.013252817,-22.87645,-26.8961,-20.7999,0.3513,0.1277,0.014
2018-02-09,STEI,-15.14776615,-22.1541,-10.9373,0.00719619,-17.5154,-21.4449,-16.3567,0.4153,0.1302,0.0152
2018-02-10,STEI,-15.91887083,-23.1981,-7.2382,0.00937661,-20.4367,-22.3547,-19.2874,0.112,0.1262,0.0079
2018-02-11,STEI,-13.59535781,-20.068,-5.1204,0.005627387,-16.80965,-17.1434,-16.6245,0.0144,0.1272,0.0028
2018-02-12,STEI,-14.54010885,-22.6935,-8.7497,0.004991453,-20.0095875,-22.5549,-18.4082,0.1826,0.1271,0.0101
2018-02-13,STEI,-11.57552188,-19.2846,-2.5841,0.001594831,-14.79874375,-15.9526,-13.3142,0.0665,0.129,0.0061
2018-02-14,STEI,-3.070813542,-10.0729,5.4856,0.008420072,-8.13560625,-9.44,-7.5688,0.028,0.1309,0.0039
2018-02-15,STEI,-0.087129167,-3.991,3.3531,0.003269668,-2.50876875,-3.991,-1.6457,0.164,0.1344,0.0095
2018-02-16,STEI,-8.820817708,-16.4879,-2.193,0.004859484,-14.3158375,-16.0464,-12.5512,0.0749,0.1294,0.0065
2018-02-17,STEI,-9.732261979,-16.1819,-2.3586,6.36E-04,-11.663275,-11.9466,-11.2434,0.0147,0.1295,0.0029
2018-02-18,STEI,-6.613860938,-15.194,1.5525,0.003780243,-12.92434375,-15.194,-11.1463,0.2321,0.1311,0.0114
2018-02-19,STEI,-3.246336458,-7.0291,0.7495,5.73E-04,-2.29976875,-3.5873,-1.7765,0.0903,0.1338,0.0071
2018-02-20,STEI,-5.167961979,-7.2864,-2.232,8.82E-05,-4.877625,-5.7685,-4.3722,0.0569,0.1325,0.0056
2018-02-21,STEI,-10.27664219,-17.5182,-5.474,0.002985659,-15.45583125,-17.0854,-14.2968,0.0825,0.1285,0.0068
2018-02-22,STEI,-9.503653646,-18.7414,0.6195,0.012197171,-14.01478125,-15.2468,-13.0133,0.1166,0.1293,0.008
2018-02-23,STEI,-2.476979167,-5.0995,-0.454,6.26E-04,-2.49035,-2.5723,-2.3637,4.00E-04,0.1332,5.00E-04
2018-02-24,STEI,-3.747562162,-14.6425,2.3895,0.028930295,-14.14005,-14.6425,-13.4094,0.0912,0.1292,0.0071
2018-02-25,STEI,-3.730313021,-7.9364,-0.9058,4.96E-04,-4.43318125,-6.0133,-3.018,0.0692,0.1332,0.0062
2018-02-26,STEI,-2.860736458,-10.869,6.3827,0.010778493,-9.74003125,-10.869,-8.7863,0.0633,0.1307,0.0059
2018-02-27,STEI,3.017846875,-2.7283,9.6465,0.003599738,-0.50465,-1.6651,0.6424,0.0481,0.1346,0.0052
2018-02-28,STEI,3.562756771,-0.2029,7.9953,0.014970853,0.52626875,0.1391,0.7917,0.0101,0.1346,0.0024
2018-03-01,STEI,-1.150750521,-4.3584,5.4126,0.004283117,-2.9909875,-4.1276,-2.0983,0.0312,0.1334,0.0042
2018-03-02,STEI,-3.235975,-13.9501,5.8293,0.021707818,-10.87544375,-13.815,-8.1117,0.1987,0.1319,0.0105
2018-03-03,STEI,0.133353646,-3.0577,4.5771,0.051263164,-2.25786875,-3.0577,-1.9765,0.0344,0.1336,0.0044
2018-03-04,STEI,0.121748958,-1.4257,2.9993,1.34E-04,-1.10788125,-1.2759,-0.9017,0.0067,0.1338,0.0019
2018-03-05,STEI,-0.771096875,-2.2924,0.7556,9.67E-05,-2.00230625,-2.2924,-1.6925,0.0107,0.1335,0.0024
2018-03-06,STEI,-3.261617188,-4.8147,-0.757,0.002271586,-4.0476,-4.1768,-3.9093,0.0015,0.1325,9.00E-04
2018-03-07,STEI,-7.687353646,-13.5644,-3.5941,0.001797286,-10.19239375,-12.3812,-9.0538,0.2018,0.1317,0.0106
2018-03-08,STEI,-7.718158854,-15.5485,-2.4414,0.00303823,-8.6998875,-9.5085,-8.1764,0.0148,0.1307,0.0029
2018-03-09,STEI,-6.308508333,-13.9033,1.7903,0.008738223,-11.0020125,-11.8944,-10.0374,0.0262,0.1299,0.0038
2018-03-10,STEI,-4.944777604,-14.5212,2.895,0.02229656,-11.7575875,-14.5212,-9.6074,0.2492,0.1318,0.0118
2018-03-11,STEI,-3.756576042,-12.3231,2.4844,0.013487898,-8.07260625,-9.1256,-6.7958,0.0928,0.132,0.0072
2018-03-12,STEI,-1.051823438,-4.7092,2.7925,0.003912966,-4.09669375,-4.7092,-3.259,0.0191,0.1329,0.0033
2018-03-13,STEI,-5.329506771,-8.7289,-1.8086,0.001802802,-7.79473125,-8.6957,-6.7799,0.0399,0.1316,0.0047
2018-03-14,STEI,-4.709585938,-14.3635,6.7608,0.014890505,-10.6641,-13.7327,-9.1345,0.1535,0.131,0.0092
2018-03-15,STEI,-2.829473438,-7.5565,2.9785,0.004284221,-4.644825,-5.2872,-4.3496,0.0223,0.1325,0.0035
2018-03-16,STEI,-5.416974479,-16.1475,4.7152,0.021759435,-13.33273125,-16.1475,-11.1077,0.3217,0.1318,0.0134
2018-03-17,STEI,-0.799567188,-12.8136,9.8773,0.078064079,-10.04523125,-12.8136,-6.0594,2.2472,0.1493,0.0353
2018-03-18,STEI,2.270958854,-7.841,10.111,0.022244648,-5.08239375,-7.841,-3.0764,0.2121,0.1334,0.0109
2018-03-19,STEI,0.176023438,-4.8418,6.7782,9.76E-04,-4.42591875,-4.8256,-3.9216,0.0079,0.1325,0.0021
2018-03-20,STEI,-4.839576042,-11.2883,1.0385,0.001420825,-9.79214375,-11.2883,-8.9332,0.136,0.1312,0.0087
2018-03-21,STEI,-3.86076875,-10.6905,3.0209,0.006522197,-9.252225,-10.6905,-8.7518,0.2476,0.1324,0.0117
2018-03-22,STEI,-3.217334444,-13.103,4.5444,0.014178274,-10.90945625,-13.103,-8.2819,0.5823,0.1354,0.018
2018-03-23,STEI,-2.203847396,-12.9532,4.6526,0.026885921,-9.4773375,-12.9532,-6.693,0.9112,0.1384,0.0225
2018-03-24,STEI,-2.711315104,-8.3983,3.3215,0.001612264,-8.03326875,-8.3983,-7.3574,0.0233,0.1312,0.0036
2018-03-25,STEI,-1.936661979,-8.8529,4.9191,0.002537671,-5.8983375,-6.8563,-4.8435,0.0774,0.1328,0.0066
2018-03-26,STEI,-0.270376042,-4.2137,5.5928,0.005458491,-3.2157375,-3.3709,-2.8294,0.0118,0.1331,0.0026
2018-03-27,STEI,1.433292188,0.1604,4.218,0.001348555,0.603875,0.4456,0.89,0.0025,0.1346,0.0012
2018-03-28,STEI,1.442445313,-5.6353,9.9213,0.006165358,-2.9376,-5.5727,-1.7706,0.4017,0.1366,0.0149
2018-03-29,STEI,1.785805208,-3.0658,8.5295,0.005884719,-2.3684375,-2.797,-2.0549,0.0052,0.1333,0.0017
2018-03-30,STEI,-3.165239583,-9.9963,2.5891,0.006893721,-7.9252375,-9.9963,-6.8786,0.3531,0.1341,0.014
2018-03-31,STEI,-3.62380625,-5.2254,-2.1991,6.53E-04,-2.3404375,-2.5818,-2.1991,0.004,0.1332,0.0015
2018-04-01,STEI,-9.218873958,-16.7168,-2.6189,0.003060542,-15.631425,-16.7168,-14.7744,0.0609,0.1284,0.0058
2018-04-02,STEI,-6.88135625,-16.3983,0.7339,0.010401236,-12.697625,-16.3983,-10.6957,0.6691,0.1343,0.0193
2018-04-03,STEI,-3.722889063,-4.6429,-2.1735,8.53E-05,-4.1124375,-4.3528,-3.9925,0.0038,0.1325,0.0015
2018-04-04,STEI,-6.0941125,-10.0644,-1.1983,0.001522002,-9.12534375,-10.0644,-8.1484,0.0506,0.1309,0.0053
2018-04-05,STEI,-5.319567033,-14.3649,2.9137,0.008220434,-11.77195,-14.3649,-9.7811,0.2877,0.1321,0.0126
2018-04-06,STEI,-4.582905208,-7.5088,0.2452,0.002125102,-6.69436875,-7.3581,-6.0263,0.0787,0.1322,0.0066
2018-04-07,STEI,-7.149826042,-10.3758,-0.5181,0.004533296,-10.05198125,-10.219,-9.4518,0.0116,0.1302,0.0025
2018-04-08,STEI,-6.724264063,-19.3685,1.6929,0.042690181,-15.43801875,-19.3685,-11.4837,1.3015,0.1395,0.0269
2018-04-09,STEI,-1.727792188,-8.4068,4.5757,0.005871114,-6.4390125,-8.4068,-4.749,0.5103,0.1364,0.0168
2018-04-10,STEI,-2.185359896,-10.5754,3.134,0.007611866,-7.40571875,-10.5754,-5.3622,0.6414,0.1365,0.0189
2018-04-11,STEI,1.806384896,-2.0191,9.248,0.007372062,-1.23748125,-2.0191,-0.3392,0.3017,0.1365,0.0129
2018-04-12,STEI,3.042133854,-0.0047,7.7654,0.001458918,0.50653125,0.353,0.8573,0.0036,0.1346,0.0014
2018-04-13,STEI,1.987393229,0.4032,3.5121,0.00229329,1.2321875,0.9963,1.44,0.0021,0.1348,0.0011
2018-04-14,STEI,-3.546677083,-7.1834,0.4559,0.003469789,-3.43068125,-3.91,-2.8187,0.0122,0.1331,0.0026
2018-04-15,STEI,-6.913540625,-8.4691,-4.7592,2.93E-05,-8.29845625,-8.4691,-8.1371,0.0031,0.1307,0.0013
2018-04-16,STEI,-4.990155208,-6.4045,-2.4109,7.53E-05,-5.5167125,-5.7113,-5.288,0.0019,0.1319,0.001
2018-04-17,STEI,-3.7010375,-5.9498,0.5831,4.28E-04,-5.02486875,-5.2795,-4.4787,0.0158,0.1324,0.003
2018-04-18,STEI,-0.108336458,-2.5208,6.1954,0.001458404,-2.14921875,-2.3531,-1.8263,0.0032,0.1334,0.0013
2018-04-19,STEI,3.296273958,-6.8906,12.9325,0.007165649,-3.38936875,-6.8906,-0.9368,0.2698,0.1354,0.0122
2018-04-20,STEI,4.6642125,-7.8729,14.3335,0.073012571,-3.035325,-7.8729,1.1327,1.3832,0.1454,0.0277
2018-04-21,STEI,6.570697396,-2.7097,14.6099,0.034920224,0.54011875,-2.2851,3.9377,0.5265,0.14,0.0171
2018-04-22,STEI,7.876117708,-3.3005,16.4176,0.048826036,0.58176875,-3.2944,5.7581,1.3343,0.1469,0.0272
2018-04-23,STEI,6.977954605,-2.3123,16.6242,0.036337252,1.9795875,-2.3123,6.0768,1.5198,0.1486,0.0291
2018-04-24,STEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-25,STEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-26,STEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-27,STEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-28,STEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-29,STEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-30,STEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-01,STEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-02,STEI,14.53482857,12.0257,18.4081,0.025706075,NA,NA,NA,NA,NA,NA
2018-05-03,STEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-04,STEI,21.62522836,18.1097,25.6942,0.062109566,NA,NA,NA,NA,NA,NA
2018-05-05,STEI,15.30713125,1.8289,27.7595,0.075171888,9.7219,2.3494,13.4661,2.8703,0.1601,0.0399
2018-05-06,STEI,15.39884833,6.0891,23.4474,0.030493322,9.613145,6.0891,12.8702,0.6617,0.1433,0.0192
2018-05-07,STEI,12.19338743,3.5515,25.3015,0.030331723,10.46642,8.8199,13.1702,0.5538,0.1441,0.0175
2018-05-08,STEI,22.2833925,16.212,26.1367,0.004868342,NA,NA,NA,NA,NA,NA
2018-05-09,STEI,11.85037958,8.7337,20.1594,0.003755123,9.113105,8.7337,9.8366,0.0241,0.1385,0.0037
2018-05-10,STEI,10.86081167,6.8124,17.2099,0.016498168,8.61144,6.8601,10.0217,0.1726,0.1398,0.0098
2018-05-11,STEI,5.671687083,-2.402,15.7808,0.016304257,0.962175,-0.5428,2.8756,0.1197,0.1363,0.0082
2018-05-12,STEI,8.667440417,-2.6745,20.1061,0.02820146,2.11763,-2.1969,7.6915,1.2443,0.1457,0.0263
2018-05-13,STEI,12.181885,-0.7215,25.7561,0.038938671,4.846585,-0.1255,10.5985,1.4584,0.1488,0.0285
2018-05-14,STEI,16.88560333,5.0667,29.4397,0.045489732,11.044205,5.5619,15.2555,1.586,0.1519,0.0297
2018-05-15,STEI,15.68168167,5.7478,25.605,0.026350856,10.26923,5.7478,12.9137,0.7457,0.1451,0.0204
2018-05-16,STEI,18.46084708,5.0666,31.7432,0.044229166,11.6775,5.5974,16.1583,0.8845,0.1461,0.0222
2018-05-17,STEI,15.7749725,7.7993,26.3516,0.046457344,8.879445,7.7993,11.8077,0.2227,0.141,0.0111
2018-05-18,STEI,15.92103833,4.8846,27.8385,0.016963886,9.43534,5.7173,14.6061,0.9549,0.1478,0.023
2018-05-19,STEI,15.33359208,5.9434,26.6263,0.142445942,11.8851,8.3739,16.1501,1.0097,0.1479,0.0237
2018-05-20,STEI,9.840175417,2.8244,22.5817,0.024999175,4.433555,3.1805,7.505,0.293,0.1393,0.0128
2018-05-21,STEI,11.19207042,0.7148,23.2247,0.038116187,6.63342,2.547,12.6193,1.3465,0.1484,0.0274
2018-05-22,STEI,14.80167458,9.131,26.4952,0.050935365,10.343885,9.3369,11.8247,0.0613,0.1398,0.0058
2018-05-23,STEI,18.44654208,7.5148,30.2848,0.041019528,12.49708,7.8435,16.875,1.0629,0.1495,0.0243
2018-05-24,STEI,20.83630042,12.0392,29.4995,0.011676393,17.566815,14.334,18.8507,0.1675,0.1428,0.0096
2018-05-25,STEI,21.60472708,13.9008,27.8696,0.032319749,18.166965,14.614,21.305,0.6939,0.1478,0.0196
2018-05-26,STEI,22.27270083,11.7584,34.7531,0.014697977,16.01132,12.1113,19.6765,0.4344,0.1458,0.0155
2018-05-27,STEI,22.77197375,11.2646,33.5328,0.04261449,15.96369,11.5104,20.4247,0.4945,0.1466,0.0166
2018-05-28,STEI,22.24256833,14.8122,30.1331,0.02451253,17.236915,16.337,18.6627,0.1137,0.143,0.0079
2018-05-29,STEI,23.08037116,16.7004,31.4991,0.007446128,19.06268,16.7004,21.1475,0.2805,0.1454,0.0125
2018-05-30,STEI,20.03095667,15.8613,27.0244,0.003941914,18.392905,16.1802,20.7388,0.2509,0.1442,0.0118
2018-05-31,STEI,19.76386125,17.0731,24.9318,0.00862265,17.930165,17.4281,18.2311,0.0091,0.142,0.0022
2018-06-01,STEI,16.27051875,10.7589,22.2128,0.005430227,11.620605,10.7589,13.1376,0.0619,0.1403,0.0059
2018-06-02,STEI,12.44116542,8.5269,19.6678,0.005594173,9.663785,9.2841,10.4725,0.0135,0.1388,0.0027
2018-06-03,STEI,12.81344469,11.5529,14.6311,0.006070205,12.405175,11.5529,13.1854,0.0334,0.1399,0.0043
2018-06-04,STEI,13.9403151,4.6969,22.5288,0.006406898,10.27496875,5.8157,12.8614,0.2968,0.1413,0.0128
2018-06-05,STEI,13.05178125,2.0779,20.5069,0.008766252,6.47331875,5.0828,9.8281,0.6109,0.1432,0.0184
2018-06-06,STEI,12.0564401,6.8875,19.6219,0.024329258,9.64068125,7.5491,10.7971,0.2003,0.1397,0.0106
2018-06-07,STEI,16.11403646,7.1439,22.8759,0.004392056,11.58314375,7.6741,13.6669,0.3938,0.1422,0.0148
2018-06-08,STEI,15.05683906,8.873,20.9458,0.006925162,11.946175,9.6231,12.7255,0.1838,0.1407,0.0101
2018-06-09,STEI,17.25865469,10.5977,23.305,0.007147643,13.449825,10.7392,15.332,0.2269,0.1418,0.0112
2018-06-10,STEI,17.49373281,11.9063,23.4192,7.45E-04,13.68265,12.2765,15.9523,0.1702,0.142,0.0097
2018-06-11,STEI,17.85430729,11.0825,24.0681,0.015320133,13.597675,11.5462,16.2859,0.1992,0.1428,0.0105
2018-06-12,STEI,18.60128177,14.9233,23.4289,0.002356725,16.2683875,15.6285,17.0571,0.0392,0.1417,0.0047
2018-06-13,STEI,18.32828925,11.8279,23.8969,0.026581254,13.565025,11.8279,15.6051,0.1301,0.1418,0.0085
2018-06-14,STEI,17.53066302,7.696,25.6585,0.036608098,13.9517625,9.2633,18.3528,1.6007,0.1541,0.0298
2018-06-15,STEI,17.50751771,13.5697,23.9834,0.045390393,15.4124875,13.7041,18.0077,0.8487,0.1482,0.0217
2018-06-16,STEI,18.44549219,14.7725,24.1373,0.023389248,17.64710625,15.7336,19.4931,0.1175,0.1431,0.0081
2018-06-17,STEI,23.98200729,19.6582,29.8249,0.018639113,20.31598125,19.6582,21.3472,0.03,0.1435,0.0041
2018-06-18,STEI,20.28344792,18.2698,24.234,0.001688238,19.56266875,19.3491,20.0297,0.0073,0.1429,0.002
2018-06-19,STEI,18.55092448,13.8709,22.1644,0.003061419,15.9252875,15.2311,17.1716,0.1301,0.1426,0.0085
2018-06-20,STEI,17.54533073,10.4462,24.666,0.007069347,14.1293375,12.3284,17.5683,0.4973,0.1456,0.0169
2018-06-21,STEI,17.92736615,11.5097,24.2175,0.014119569,12.883675,11.5097,15.2891,0.1613,0.1418,0.0095
2018-06-22,STEI,17.63744479,9.019,25.1709,0.011103895,12.122025,10.3736,14.35,0.1295,0.1414,0.0085
2018-06-23,STEI,17.08393594,5.547,26.2771,0.020224612,11.54615,6.1532,15.981,0.6514,0.145,0.019
2018-06-24,STEI,18.97504271,12.2013,25.4903,0.010645522,14.58328125,13.6072,16.1076,0.0655,0.1416,0.006
2018-06-25,STEI,18.10294063,9.1709,24.3191,0.006454666,12.24556875,10.4464,15.1111,0.3168,0.1431,0.0133
2018-06-26,STEI,17.77798705,12.8306,22.9586,0.004531269,15.7486875,14.5274,17.256,0.058,0.142,0.0057
2018-06-27,STEI,19.09988229,15.0988,25.2325,0.007447234,16.5822625,15.3808,18.5895,0.0992,0.1428,0.0074
2018-06-28,STEI,21.39031771,12.8209,29.0624,0.006896891,16.43346875,12.9507,19.8121,0.5612,0.146,0.0177
2018-06-29,STEI,24.04154227,16.1332,32.2839,0.010700528,20.32,17.7243,22.7197,0.7492,0.1486,0.0204
2018-06-30,STEI,27.23244063,23.5634,31.3603,0.00510068,24.23229375,23.6024,25.2246,0.0516,0.1454,0.0054
2018-07-01,STEI,21.04284485,17.5048,26.6372,0.061917382,19.36785,18.0452,21.4443,0.2053,0.1449,0.0107
2018-07-02,STEI,18.81519487,9.1977,27.5396,0.004365971,13.8683125,9.8901,16.6335,0.3339,0.1427,0.0136
2018-07-03,STEI,22.24468083,16.0563,27.115,0.007847905,19.31321176,16.3829,21.9651,0.2244,0.1451,0.0112
2018-07-04,STEI,21.79879588,14.3753,29.8415,0.151152959,20.24245625,15.6044,23.8322,0.4674,0.146,0.0161
2018-07-05,STEI,21.6249943,16.6669,25.6112,0.001443826,19.4320625,17.8096,20.5124,0.0893,0.1435,0.007
2018-07-06,STEI,17.46270104,7.2424,24.2843,0.020517291,12.2546875,7.597,16.6223,0.6252,0.1449,0.0186
2018-07-07,STEI,18.11501856,8.5743,24.9693,0.005344197,13.81879375,8.9645,17.0913,0.3566,0.1433,0.0141
2018-07-08,STEI,21.32698808,14.5397,28.3127,0.008937751,17.08647647,15.4808,18.5255,0.1,0.1427,0.0075
2018-07-09,STEI,22.59759275,16.3982,28.3991,0.010574867,19.6447125,16.935,21.509,0.3193,0.1452,0.0133
2018-07-10,STEI,18.95370739,9.5105,26.7067,0.04309283,14.36464375,9.8072,19.0025,1.3031,0.1518,0.0269
2018-07-11,STEI,19.45069948,11.018,26.211,0.029234106,15.38399375,11.1318,19.1763,0.6358,0.1468,0.0188
2018-07-12,STEI,20.12905648,16.4833,24.3857,0.00177645,17.85650625,16.4833,19.2153,0.112,0.143,0.0079
2018-07-13,STEI,20.6300544,17.7704,24.571,0.001281445,19.18365,18.7327,19.6495,0.0109,0.1427,0.0025
2018-07-14,STEI,21.0128099,13.6794,28.8167,0.101067293,16.0698,13.906,19.1424,0.2614,0.1445,0.0121
2018-07-15,STEI,22.24778385,14.1936,28.7399,0.014619824,17.93295625,14.3427,22.1378,0.4008,0.1461,0.0149
2018-07-16,STEI,21.62684564,14.1693,27.6109,0.006822066,16.6660125,14.1693,18.6725,0.2399,0.1436,0.0115
2018-07-17,STEI,16.75019479,9.3831,23.7252,0.019334277,12.7512875,9.6564,15.6621,0.629,0.1452,0.0187
2018-07-18,STEI,16.32773542,6.6014,24.4406,0.0182757,11.677875,7.1175,15.0557,0.804,0.1458,0.0211
2018-07-19,STEI,18.55257617,11.2222,25.0023,0.011131134,15.17599375,11.6868,18.6518,0.3312,0.1444,0.0136
2018-07-20,STEI,17.55126823,15.7642,21.7849,0.002221435,17.0686625,16.7092,17.3468,0.0075,0.1417,0.002
2018-07-21,STEI,17.34281458,13.3789,20.9053,0.002271478,15.44825,13.8217,17.2735,0.1004,0.1424,0.0075
2018-07-22,STEI,18.7811829,15.7463,24.9411,0.004202975,15.9425,15.7875,16.308,0.0093,0.1413,0.0023
2018-07-23,STEI,19.31987409,10.6254,25.6747,0.005928308,13.65793529,11.4337,16.5117,0.4588,0.1443,0.016
2018-07-24,STEI,19.62678519,12.0948,25.5675,0.004142352,13.6746,12.6023,14.8881,0.0263,0.1407,0.0039
2018-07-25,STEI,17.37771134,9.6705,23.7523,0.021304557,13.99780625,10.05,18.1357,0.7426,0.1464,0.0203
2018-07-26,STEI,14.58270415,9.9965,19.3636,0.006057979,11.9452375,10.556,12.8064,0.081,0.14,0.0067
2018-07-27,STEI,15.13228073,11.8581,19.4412,0.002007662,12.8106875,11.9426,14.2594,0.1101,0.141,0.0078
2018-07-28,STEI,15.41664063,6.6028,23.8085,0.03910609,10.0813125,6.6872,14.1286,0.6281,0.1447,0.0187
2018-07-29,STEI,16.64735596,7.8405,24.6669,0.046011375,11.696625,7.9158,15.3705,0.8202,0.1467,0.0213
2018-07-30,STEI,17.48962552,9.266,25.9069,0.035629141,11.75788125,9.266,14.6667,0.3294,0.1429,0.0135
2018-07-31,STEI,16.41151438,9.222,25.9593,0.043743508,12.8291875,9.4324,16.8125,0.9437,0.1483,0.0229
2018-08-01,STEI,16.81920258,10.6444,24.7468,0.008743976,14.4189,10.649,18.2506,0.4193,0.1441,0.0153
2018-08-02,STEI,13.5327399,10.3329,16.8903,0.001215004,10.48960625,10.3482,10.8663,0.0089,0.1389,0.0022
2018-08-03,STEI,14.54807604,8.3709,21.3188,0.026522502,10.2679125,8.4575,13.2104,0.2587,0.1418,0.012
2018-08-04,STEI,20.40555729,16.6692,27.0196,0.006996848,18.41853125,18.0903,19.6229,0.0942,0.1433,0.0072
2018-08-05,STEI,21.0267134,17.2787,27.8806,0.923433732,18.64975625,17.4217,19.8627,0.0532,0.143,0.0054
2018-08-06,STEI,21.11443594,17.357,25.3009,0.004075169,19.52033125,19.0355,20.3991,0.02,0.1431,0.0033
2018-08-07,STEI,17.0583634,9.1841,24.0235,0.007128052,12.037,9.6148,15.49,0.4573,0.1439,0.0159
2018-08-08,STEI,18.90476392,13.5255,25.9052,0.008789398,14.6977875,13.9537,15.6994,0.0264,0.1411,0.0038
2018-08-09,STEI,20.43806943,13.7528,26.9787,0.045075868,15.6818625,13.7528,18.4545,0.21,0.1433,0.0108
2018-08-10,STEI,20.48921443,13.3922,27.1504,0.018659746,15.77888125,13.3922,18.5303,0.4959,0.1456,0.0166
2018-08-11,STEI,20.60428621,12.2993,28.6936,0.017921862,15.24244375,12.5533,17.6926,0.342,0.1442,0.0138
2018-08-12,STEI,21.05851667,12.2442,29.2375,0.043413234,14.495675,12.357,17.9503,0.3403,0.1445,0.0137
2018-08-13,STEI,21.48672208,14.6693,28.5091,0.005264496,16.513455,14.8337,19.9024,0.2624,0.1441,0.0121
2018-08-14,STEI,21.52374667,13.7733,28.4108,0.007483909,16.491295,13.9816,19.9859,0.296,0.1444,0.0128
2018-08-15,STEI,21.1509175,15.773,26.5146,0.004534926,17.70095,16.3559,18.9788,0.0941,0.1431,0.0072
2018-08-16,STEI,21.15868542,15.7951,26.6983,0.00535309,17.55536,15.7951,18.534,0.6327,0.1469,0.0187
2018-08-17,STEI,21.50556042,16.15,27.4704,0.003602515,18.04353,17.0754,18.7026,0.0946,0.1429,0.0072
2018-08-18,STEI,18.05253542,15.0904,23.0358,0.004414153,15.52122,15.1132,15.9648,0.006,0.1411,0.0018
2018-08-19,STEI,17.48364083,10.0254,24.7294,0.003498071,12.57359,10.0254,15.0095,0.2549,0.1424,0.0119
2018-08-20,STEI,17.82366458,13.5811,22.2087,0.002420016,14.937575,13.6092,16.4507,0.0889,0.1415,0.007
2018-08-21,STEI,17.225872,15.5342,19.8701,5.92E-04,15.920095,15.5606,16.4705,0.0105,0.1413,0.0024
2018-08-22,STEI,13.3966229,5.3207,23.3981,0.01383264,7.96623,5.9561,11.8655,0.6207,0.1434,0.0186
2018-08-23,STEI,14.91626788,6.6868,24.7709,0.018301304,8.285583333,6.6868,11.9182,0.5166,0.1431,0.0169
2018-08-24,STEI,15.87425936,13.0291,21.9498,0.006031641,16.4449125,15.2387,17.2665,0.2508,0.1436,0.0118
2018-08-25,STEI,17.76053854,15.4114,22.8944,0.001790874,15.92070625,15.4114,16.5587,0.0173,0.1414,0.0031
2018-08-26,STEI,16.92932448,11.9579,22.6767,0.003170371,14.08209375,12.4981,15.4614,0.2763,0.1428,0.0124
2018-08-27,STEI,20.77583352,17.2673,27.6406,0.001244611,19.47664375,18.7339,20.1104,0.021,0.1429,0.0034
2018-08-28,STEI,20.08000239,18.2784,24.2185,0.003474995,19.439275,19.0271,19.9863,0.0056,0.1428,0.0018
2018-08-29,STEI,14.22516833,10.8503,18.6978,0.003724622,11.103895,10.8503,11.6377,0.0175,0.1394,0.0031
2018-08-30,STEI,12.93398,5.3515,20.896,0.014234837,8.483455,5.5419,12.3257,0.5574,0.143,0.0176
2018-08-31,STEI,17.72809,13.5956,25.163,0.011833345,14.7233,14.2294,15.243,0.0308,0.1409,0.0041
2018-09-01,STEI,21.473925,18.8927,25.376,0.001298187,19.55697,19.1172,19.9536,0.0072,0.1428,0.002
2018-09-02,STEI,20.11291,16.3707,23.5381,0.002328517,19.26664,18.2803,19.9105,0.0197,0.1428,0.0033
2018-09-03,STEI,18.98956,15.1036,23.5115,0.001259276,16.564555,16.4215,16.9813,0.0085,0.1416,0.0022
2018-09-04,STEI,19.98979042,16.9197,24.2048,5.41E-04,19.285145,18.2801,20.1625,0.0451,0.1431,0.005
2018-09-05,STEI,17.91398125,13.738,21.4102,0.002535573,17.751155,17.369,18.2064,0.0109,0.1421,0.0025
2018-09-06,STEI,12.21410292,4.1348,19.8147,0.012467497,6.36211,4.1348,9.8341,0.8731,0.1451,0.022
