date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90
2019-12-29,2019,363,28,NEON.D06.UKFS.DP1.00033_2019_12_29_120006.jpg,106.41351,96.59069,89.73515,0.32995,0.36351,104.60962,2.70217,96.06085,2.26652,90.66727,3.31215,0.32972,8.4e-4,0.32974,0.33031,0.33084,0.3591,0.00662,0.3608,0.36468,0.36569,27.75373,NA,NA,NA,NA,NA
2019-12-30,2019,364,28,NEON.D06.UKFS.DP1.00033_2019_12_30_120006.jpg,108.28807,97.60076,90.27823,0.32955,0.36563,105.96182,2.26172,96.99665,1.25666,91.87146,2.50782,0.32899,5.9e-4,0.32913,0.32937,0.32956,0.35941,0.00666,0.36102,0.36394,0.36567,27.81987,NA,NA,NA,NA,NA
2019-12-31,2019,365,29,NEON.D06.UKFS.DP1.00033_2019_12_31_120006.jpg,112.98499,96.32994,81.66199,0.33106,0.3883,109.66587,3.18959,93.3087,3.48766,79.02273,5.14319,0.33089,3.3e-4,0.33097,0.33106,0.33135,0.38911,0.00919,0.39144,0.39561,0.39945,27.89351,NA,NA,NA,NA,NA
2020-01-01,2020,1,29,NEON.D06.UKFS.DP1.00033_2020_01_01_120006.jpg,114.86085,97.24724,81.14122,0.33162,0.39168,110.31213,3.71033,92.9973,4.20011,77.22041,5.89915,0.33153,6.9e-4,0.33156,0.33182,0.33256,0.39354,0.00918,0.39571,0.40023,0.40302,27.9746,NA,NA,NA,NA,NA
2020-01-02,2020,2,29,NEON.D06.UKFS.DP1.00033_2020_01_02_120006.jpg,104.29658,92.57033,81.93713,0.33203,0.37409,103.41995,4.41408,91.87272,2.17285,81.53604,4.51761,0.33188,8.4e-4,0.33198,0.33241,0.33275,0.37361,0.01385,0.37142,0.3822,0.39196,28.06312,NA,NA,NA,NA,NA
2020-01-03,2020,3,28,NEON.D06.UKFS.DP1.00033_2020_01_03_120005.jpg,114.75791,96.28142,79.72592,0.33113,0.39468,110.98631,6.45738,93.87787,2.78687,79.0405,5.88488,0.33067,5.5e-4,0.33086,0.33108,0.33127,0.3909,0.0196,0.39469,0.39957,0.40841,28.1242,NA,NA,NA,NA,NA
2020-01-04,2020,4,29,NEON.D06.UKFS.DP1.00033_2020_01_04_120005.jpg,112.22347,94.75343,79.76847,0.33044,0.39137,110.13285,3.50028,93.308,3.91898,78.60157,5.71207,0.33085,8.3e-4,0.3308,0.33116,0.3323,0.39076,0.00901,0.39338,0.39738,0.40013,28.26228,NA,NA,NA,NA,NA
2020-01-05,2020,5,29,NEON.D06.UKFS.DP1.00033_2020_01_05_120005.jpg,112.88668,95.24877,79.77427,0.33083,0.39209,111.45871,2.89258,94.35319,3.23848,79.17579,4.89965,0.33109,5.8e-4,0.331,0.33143,0.33203,0.39131,0.00858,0.39332,0.3974,0.40022,28.37289,NA,NA,NA,NA,NA
2020-01-06,2020,6,29,NEON.D06.UKFS.DP1.00033_2020_01_06_120005.jpg,110.96849,95.6745,82.20573,0.33123,0.38418,110.68847,6.12051,95.72241,2.49722,82.96257,5.01864,0.33079,0.00117,0.331,0.33139,0.33194,0.38242,0.01665,0.38418,0.3879,0.40429,28.49063,NA,NA,NA,NA,NA
2020-01-07,2020,7,16,NEON.D06.UKFS.DP1.00033_2020_01_07_113005.jpg,116.34196,98.76539,83.45947,0.3308,0.38967,110.73966,6.19337,95.13133,3.94382,81.92721,6.74696,0.33057,7.8e-4,0.33025,0.33114,0.33156,0.38492,0.01757,0.38577,0.39651,0.39744,27.19229,NA,NA,NA,NA,NA
2020-01-08,2020,8,29,NEON.D06.UKFS.DP1.00033_2020_01_08_120006.jpg,119.31538,100.0494,83.3451,0.33051,0.39416,112.80372,3.85507,94.34938,3.34057,78.30051,4.81148,0.33053,6.1e-4,0.33037,0.33107,0.33122,0.39532,0.00971,0.39545,0.40306,0.40754,28.74776,NA,NA,NA,NA,NA
2020-01-09,2020,9,29,NEON.D06.UKFS.DP1.00033_2020_01_09_120005.jpg,124.8477,100.74344,77.17528,0.33274,0.41236,111.5495,8.89187,94.15323,4.51825,78.00159,6.17625,0.33186,8.6e-4,0.33209,0.3325,0.33278,0.3929,0.02108,0.40307,0.41066,0.41497,28.88701,NA,NA,NA,NA,NA
2020-01-10,2020,10,29,NEON.D06.UKFS.DP1.00033_2020_01_10_120005.jpg,86.77508,82.30255,77.51779,0.33376,0.35189,82.81784,9.5845,78.56316,6.43529,74.32794,6.01005,0.33342,0.0034,0.33335,0.33477,0.33705,0.35062,0.01674,0.35101,0.36108,0.3707,29.03321,NA,NA,NA,NA,NA
2020-01-11,2020,11,29,NEON.D06.UKFS.DP1.00033_2020_01_11_120006.jpg,78.657,81.47654,88.17593,0.32812,0.31677,79.6981,1.71973,83.06154,1.89673,90.6974,3.09308,0.32772,4.5e-4,0.32764,0.32796,0.32829,0.31451,0.00583,0.31453,0.31929,0.32188,29.18642,NA,NA,NA,NA,NA
2020-01-12,2020,12,29,NEON.D06.UKFS.DP1.00033_2020_01_12_120006.jpg,79.95893,81.35206,87.75717,0.32663,0.32103,81.2589,3.03907,83.45196,1.75874,90.06774,3.01842,0.32754,9.1e-4,0.32741,0.32825,0.32879,0.31893,0.00974,0.32264,0.32577,0.3277,29.34651,NA,NA,NA,NA,NA
2020-01-13,2020,13,30,NEON.D06.UKFS.DP1.00033_2020_01_13_120005.jpg,82.32849,82.69642,87.52045,0.32745,0.32599,91.60159,12.9145,86.08699,5.91006,82.6331,7.66168,0.3306,0.00246,0.32995,0.33273,0.33423,0.35069,0.03309,0.34361,0.38548,0.39591,29.51346,NA,NA,NA,NA,NA
2020-01-14,2020,14,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,2020,15,31,NEON.D06.UKFS.DP1.00033_2020_01_15_120006.jpg,101.6483,89.8793,80.4589,0.33046,0.37373,95.56235,9.01286,86.37999,7.42019,79.64147,9.47846,0.3303,0.00203,0.33022,0.3312,0.33293,0.36559,0.01869,0.36267,0.37538,0.39054,29.86756,NA,NA,NA,NA,NA
2020-01-16,2020,16,31,NEON.D06.UKFS.DP1.00033_2020_01_16_120006.jpg,114.35034,97.57364,83.87601,0.32986,0.38658,112.70579,5.77715,98.21623,3.05466,86.86821,2.3837,0.3298,5.4e-4,0.32986,0.3301,0.33044,0.37827,0.01017,0.37613,0.38812,0.39228,30.0546,NA,NA,NA,NA,NA
2020-01-17,2020,17,31,NEON.D06.UKFS.DP1.00033_2020_01_17_120006.jpg,82.68118,75.27836,70.36973,0.32969,0.36211,85.11442,3.88813,80.68,5.46566,78.52062,8.22027,0.33026,0.001,0.33037,0.33086,0.33102,0.34907,0.012070000000000001,0.35525,0.3584,0.36158,30.24821,NA,NA,NA,NA,NA
2020-01-18,2020,18,31,NEON.D06.UKFS.DP1.00033_2020_01_18_120006.jpg,119.49109,101.68595,87.0109,0.32995,0.38772,114.0459,3.42112,96.68744,3.48897,82.26194,5.26657,0.33,5.5e-4,0.32984,0.33056,0.3307,0.38945,0.0097,0.39171,0.39638,0.40108,30.44827,NA,NA,NA,NA,NA
2020-01-19,2020,19,31,NEON.D06.UKFS.DP1.00033_2020_01_19_120006.jpg,120.73372,104.41016,91.5022,0.32974,0.38129,114.63614,3.71146,98.62882,3.94202,85.82464,6.02565,0.32977,4.9e-4,0.32966,0.33003,0.33056,0.38354,0.01056,0.38467,0.39198,0.39558,30.65476,NA,NA,NA,NA,NA
2020-01-20,2020,20,30,NEON.D06.UKFS.DP1.00033_2020_01_20_120005.jpg,118.34475,102.7479,90.01226,0.33027,0.3804,113.58414,4.60983,98.49911,3.05528,86.69107,6.046,0.32967,7.1e-4,0.33,0.33015,0.33027,0.38033,0.01506,0.38208,0.3943,0.39772,30.86759,NA,NA,NA,NA,NA
2020-01-21,2020,21,28,NEON.D06.UKFS.DP1.00033_2020_01_21_120006.jpg,118.69474,100.85613,86.57085,0.32946,0.38774,111.87272,7.46224,96.39076,3.77205,84.31876,6.25115,0.32945,9.4e-4,0.3295,0.33034,0.33046,0.38226,0.01918,0.38812,0.39726,0.40059,31.08662,NA,NA,NA,NA,NA
2020-01-22,2020,22,29,NEON.D06.UKFS.DP1.00033_2020_01_22_120005.jpg,88.90225,85.65123,84.54553,0.33057,0.34312,88.44534,2.66385,86.4652,2.4244,87.22404,5.30996,0.32987,0.0016,0.33057,0.33103,0.33145,0.33758,0.01085,0.34239000000000003,0.34409,0.3473,31.31175,NA,NA,NA,NA,NA
2020-01-23,2020,23,30,NEON.D06.UKFS.DP1.00033_2020_01_23_120005.jpg,81.42241,75.46304,71.6306,0.33023,0.35631,73.55323,10.55385,70.13545,6.57031,69.40376,3.39976,0.32894,0.00248,0.33025,0.331,0.33164,0.34359,0.02314,0.35462,0.3612,0.36537,31.54297,NA,NA,NA,NA,NA
2020-01-24,2020,24,31,NEON.D06.UKFS.DP1.00033_2020_01_24_120005.jpg,70.07041,71.57359,77.83344,0.32611,0.31926,72.10882,3.39518,74.66822,2.06525,81.85955,3.77865,0.32658,0.00107,0.32684,0.32728,0.32753,0.3154,0.01221,0.31926,0.32317,0.32513,31.78018,NA,NA,NA,NA,NA
2020-01-25,2020,25,31,NEON.D06.UKFS.DP1.00033_2020_01_25_120006.jpg,83.47995,80.89094,82.58849,0.32755,0.33803,79.04663,3.16061,77.69429,1.87727,81.01247,2.21064,0.32677,9.9e-4,0.32684,0.32761,0.32785,0.3324,0.00865,0.33674,0.33803,0.33973,32.02321,NA,NA,NA,NA,NA
2020-01-26,2020,26,32,NEON.D06.UKFS.DP1.00033_2020_01_26_120006.jpg,97.25801,90.60404,85.77924,0.33111,0.35542,99.14264,14.62283,90.20094,8.68215,83.43853,6.21646,0.33058,0.0018,0.33117,0.33188,0.33226,0.36189,0.02505,0.35576,0.38452,0.39534,32.27194,NA,NA,NA,NA,NA
2020-01-27,2020,27,32,NEON.D06.UKFS.DP1.00033_2020_01_27_120005.jpg,105.26068,95.55096,88.8811,0.32984,0.36335,108.7642,4.46291,98.20979,2.22713,90.58871,2.60144,0.33004,8.1e-4,0.32988,0.33044,0.33104,0.36542,0.00908,0.36606,0.36873,0.37626,32.52644,NA,NA,NA,NA,NA
2020-01-28,2020,28,32,NEON.D06.UKFS.DP1.00033_2020_01_28_120006.jpg,102.92037,95.6126,90.63956,0.33064,0.35591,100.47232,2.8399,94.94627,1.07241,93.18682,3.39959,0.32899,0.00125,0.32892,0.33025,0.33059,0.34815,0.00948,0.34983,0.35376,0.35616,32.7864,NA,NA,NA,NA,NA
2020-01-29,2020,29,32,NEON.D06.UKFS.DP1.00033_2020_01_29_120006.jpg,110.44204,100.90439,94.45697,0.32996,0.36115,107.50932,4.33873,100.19552,1.91773,96.44184,3.27327,0.32942,7.8e-4,0.32974,0.32996,0.33019,0.35341,0.01081,0.35911,0.36117,0.36186,33.05193,NA,NA,NA,NA,NA
2020-01-30,2020,30,32,NEON.D06.UKFS.DP1.00033_2020_01_30_120005.jpg,105.96389,95.9919,89.07593,0.32983,0.3641,105.41747,5.351,96.68827,2.14144,91.35812,5.15792,0.32947,0.00104,0.32961,0.32988,0.33038,0.35919,0.01584,0.36429,0.36701,0.3694,33.32277,NA,NA,NA,NA,NA
2020-01-31,2020,31,32,NEON.D06.UKFS.DP1.00033_2020_01_31_120006.jpg,103.39512,93.11513,85.7665,0.32987,0.36629,105.85836,6.79079,95.93104,2.91025,89.20958,6.639,0.32966,9e-4,0.32981,0.3301,0.33035,0.36377,0.02028,0.36677,0.37074,0.37347,33.59885,NA,NA,NA,NA,NA
2020-02-01,2020,32,33,NEON.D06.UKFS.DP1.00033_2020_02_01_120006.jpg,119.48748,102.25192,86.99797,0.33119,0.38702,114.45288,4.03936,98.19087,2.90293,83.75529,4.06707,0.3313,8.7e-4,0.33133,0.3319,0.33237,0.38618,0.00847,0.38887,0.39306,0.3948,33.88001,NA,NA,NA,NA,NA
2020-02-02,2020,33,33,NEON.D06.UKFS.DP1.00033_2020_02_02_120006.jpg,121.38969,103.18967,86.80235,0.33139,0.38984,115.33261,4.03467,97.79392,3.2742,81.86011,4.64371,0.33153,7.6e-4,0.33151,0.33211,0.33262,0.39107,0.00924,0.39329,0.39764,0.4012,34.16635,NA,NA,NA,NA,NA
2020-02-03,2020,34,33,NEON.D06.UKFS.DP1.00033_2020_02_03_120006.jpg,119.26465,100.94926,83.67865,0.33219,0.39246,110.52621,5.88035,96.45954,2.39728,84.12085,4.33989,0.33135,0.00133,0.33164,0.33256,0.33269,0.37955,0.01555,0.38465,0.39062,0.39245,34.45755,NA,NA,NA,NA,NA
2020-02-04,2020,35,33,NEON.D06.UKFS.DP1.00033_2020_02_04_120006.jpg,109.03079,96.68233,88.08671,0.32908,0.37111,106.76146,3.10681,96.469220000000007,2.42181,89.88415,3.36738,0.32912,5.9e-4,0.32914,0.32942,0.32974,0.36426,0.0069,0.36369,0.37024,0.37125,34.75348,NA,NA,NA,NA,NA
2020-02-05,2020,36,33,NEON.D06.UKFS.DP1.00033_2020_02_05_120005.jpg,99.27828,88.328,81.15831,0.32864,0.36939,106.58869,3.7979,96.90992,3.76398,91.32473,4.75388,0.3287,5.4e-4,0.32876,0.32906,0.32917,0.36165,0.00677,0.36313,0.36652,0.36833,35.05419,NA,NA,NA,NA,NA
2020-02-06,2020,37,27,NEON.D06.UKFS.DP1.00033_2020_02_06_120005.jpg,119.97053,102.38593,88.27751,0.3296,0.38621,115.68353,3.68851,99.16208,3.12597,85.87204,5.64553,0.32976,5.6e-4,0.32969,0.33016,0.33053,0.38488,0.01202,0.3846,0.39423,0.39901,35.35948,NA,NA,NA,NA,NA
2020-02-07,2020,38,33,NEON.D06.UKFS.DP1.00033_2020_02_07_120005.jpg,108.28013,96.30391,88.45844,0.32863,0.3695,112.28393,8.93634,98.11734,3.44237,87.7351,6.16048,0.32908,0.00125,0.3293,0.33003,0.33044,0.37628,0.02221,0.37512,0.40212,0.40539,35.66926,NA,NA,NA,NA,NA
2020-02-08,2020,39,34,NEON.D06.UKFS.DP1.00033_2020_02_08_120005.jpg,121.31205,102.89205,87.73579,0.32985,0.3889,117.22749,3.2996,99.22028,2.90136,84.13304,4.89719,0.33011,5.4e-4,0.32995,0.33053,0.33097,0.39015,0.00999,0.39407,0.39774,0.39925,35.9834,NA,NA,NA,NA,NA
2020-02-09,2020,40,34,NEON.D06.UKFS.DP1.00033_2020_02_09_120005.jpg,115.69469,99.67531,84.95314,0.33189,0.38523,114.10121,5.18757,98.06359,2.27445,84.00965,4.55819,0.3311,7.8e-4,0.33108,0.33159,0.33209,0.38522,0.01418,0.38839,0.39727,0.40131,36.3018,NA,NA,NA,NA,NA
2020-02-10,2020,41,34,NEON.D06.UKFS.DP1.00033_2020_02_10_120006.jpg,117.72535,99.71257,84.69952,0.33002,0.38964,113.56635,7.09242,98.79195,2.83883,86.71685,4.86568,0.33033,6.9e-4,0.33005,0.33079,0.33139,0.37953,0.01757,0.38361,0.38827,0.3936,36.62443,NA,NA,NA,NA,NA
2020-02-11,2020,42,34,NEON.D06.UKFS.DP1.00033_2020_02_11_120006.jpg,119.53659,101.64696000000001,86.45185,0.33041,0.38857,115.05133,7.31844,98.78252,3.46279,84.95667,3.57204,0.3306,6.8e-4,0.33067,0.33095,0.3314,0.38477,0.0146,0.3888,0.39596,0.39989,36.95103,NA,NA,NA,NA,NA
2020-02-12,2020,43,34,NEON.D06.UKFS.DP1.00033_2020_02_12_120006.jpg,85.63706,91.31284,100.48025,0.32914,0.30868,85.41571,4.11498,89.02264,5.48453,97.03502,7.03329,0.32789,9.6e-4,0.32818,0.32866,0.32897,0.31492,0.00683,0.31171,0.32025,0.32442,37.28156,NA,NA,NA,NA,NA
2020-02-13,2020,44,35,NEON.D06.UKFS.DP1.00033_2020_02_13_120006.jpg,95.6118,90.66366,91.75851,0.32609,0.34389,92.11327,4.88076,86.63177,3.17857,86.81851,4.49181,0.32621,0.00132,0.32596,0.32716,0.32835,0.34682,0.0122,0.34635,0.3554,0.3633,37.61583,NA,NA,NA,NA,NA
2020-02-14,2020,45,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-15,2020,46,35,NEON.D06.UKFS.DP1.00033_2020_02_15_120005.jpg,114.83088,103.48942,93.90208,0.33146,0.36779,113.33437,7.54628,101.35413,2.337,91.71976,6.51845,0.33077,0.00105,0.33133,0.33152,0.33158,0.36976,0.02132,0.36779,0.38802,0.39438,38.29568,NA,NA,NA,NA,NA
2020-02-16,2020,47,35,NEON.D06.UKFS.DP1.00033_2020_02_16_120006.jpg,122.24934,104.43203,89.34493,0.33045,0.38683,118.47755,6.3046,101.44303,3.64388,86.95898,4.03368,0.33057,5.1e-4,0.33059,0.33097,0.33111,0.38594,0.01156,0.38711,0.39547,0.39843,38.64085,NA,NA,NA,NA,NA
2020-02-17,2020,48,36,NEON.D06.UKFS.DP1.00033_2020_02_17_120006.jpg,112.55117,97.92983,84.9198,0.33152,0.38101,115.89435,6.5946,99.42857,3.16791,84.28875,4.30559,0.33185,7.2e-4,0.33193,0.3324,0.33261,0.38666,0.01443,0.38629,0.39479,0.40449,38.9894,NA,NA,NA,NA,NA
2020-02-18,2020,49,33,NEON.D06.UKFS.DP1.00033_2020_02_18_120005.jpg,126.9191,108.08061,92.50636,0.33001,0.38753,120.67845,4.84428,102.31485,3.14987,87.12773,4.33544,0.32992,4.6e-4,0.33002,0.33027,0.33045,0.38914,0.01041,0.38941,0.3962,0.39964,39.34112,NA,NA,NA,NA,NA
2020-02-19,2020,50,36,NEON.D06.UKFS.DP1.00033_2020_02_19_120005.jpg,111.66184,96.70673,85.3011,0.3293,0.38023,116.28684,5.06699,99.82776,2.57745,86.21303,2.9487,0.33019,7.7e-4,0.33008,0.3308,0.33131,0.38452,0.01007,0.38576,0.39206,0.39572,39.69606,NA,NA,NA,NA,NA
2020-02-20,2020,51,36,NEON.D06.UKFS.DP1.00033_2020_02_20_120006.jpg,120.87495,103.45108,90.16593,0.32895,0.38435,118.16845000000001,4.76785,101.65911,3.01464,88.8402,5.05097,0.32936,5.5e-4,0.32927,0.32977,0.33022,0.38288,0.01258,0.38646,0.39122,0.39302,40.054,NA,NA,NA,NA,NA
2020-02-21,2020,52,36,NEON.D06.UKFS.DP1.00033_2020_02_21_120006.jpg,122.8299,104.33107,89.50478,0.32947,0.38789,119.18955,3.28216,101.41306,2.57033,86.97636,4.56663,0.32973,6.2e-4,0.32972,0.33008,0.33065,0.38761,0.00955,0.39052,0.39436,0.39651,40.41493,NA,NA,NA,NA,NA
2020-02-22,2020,53,36,NEON.D06.UKFS.DP1.00033_2020_02_22_120006.jpg,121.8257,103.40013,87.17492,0.33099,0.38997,115.50575,4.75441,98.99446,2.62503,84.59702,1.93625,0.33097,3.4e-4,0.33101,0.3312,0.33138,0.38606,0.00757,0.387,0.39263,0.39482,40.77853,NA,NA,NA,NA,NA
2020-02-23,2020,54,36,NEON.D06.UKFS.DP1.00033_2020_02_23_120006.jpg,125.86034,103.8483,83.27446,0.3318,0.40213,115.97251,6.38828,99.42868,3.82138,84.47737,3.04285,0.33156,6.1e-4,0.33137,0.33178,0.33237,0.38655,0.00955,0.38666,0.395,0.39919,41.14471,NA,NA,NA,NA,NA
2020-02-24,2020,55,37,NEON.D06.UKFS.DP1.00033_2020_02_24_120006.jpg,97.13404,86.08692,75.79993,0.33236,0.375,99.33282,5.28836,88.22827,6.89046,77.66162,9.06713,0.33266,7.8e-4,0.33272,0.33316,0.33347,0.37538,0.01265,0.37317,0.38116,0.3939,41.51358,NA,NA,NA,NA,NA
2020-02-25,2020,56,37,NEON.D06.UKFS.DP1.00033_2020_02_25_120005.jpg,111.31485,96.52109,85.12225,0.32947,0.37997,112.02252,4.84956,97.8547,3.09392,86.94769,2.55729,0.32967,5.8e-4,0.32964,0.33007,0.33025,0.3773,0.00714,0.37891,0.38232,0.38452,41.88469,NA,NA,NA,NA,NA
2020-02-26,2020,57,37,NEON.D06.UKFS.DP1.00033_2020_02_26_120005.jpg,126.10027,108.11368,93.66234,0.32974,0.3846,116.95507,7.43181,101.33197,3.7499,89.26573,3.9019,0.32947,9.5e-4,0.32972,0.33013,0.33036,0.37999,0.01439,0.38496,0.3896,0.39311,42.25817,NA,NA,NA,NA,NA
2020-02-27,2020,58,33,NEON.D06.UKFS.DP1.00033_2020_02_27_120005.jpg,114.33702,98.50731,85.24889,0.33046,0.38356,113.62145,5.15279,99.02585,2.84113,87.37425,3.32092,0.33006,9.4e-4,0.33031,0.33067,0.33079,0.3786,0.01012,0.38,0.38402,0.39209,42.63389,NA,NA,NA,NA,NA
2020-02-28,2020,59,37,NEON.D06.UKFS.DP1.00033_2020_02_28_120005.jpg,120.83297,103.27791,88.49744,0.33037,0.38653,116.8202,9.93442,101.28042,5.09693,88.09808,4.66024,0.33076,9.1e-4,0.33091,0.33123,0.33184,0.38098,0.01842,0.38657,0.39186,0.39883,43.01158,NA,NA,NA,NA,NA
2020-02-29,2020,60,38,NEON.D06.UKFS.DP1.00033_2020_02_29_120006.jpg,123.07575,104.84397,88.92705,0.3309,0.38844,119.82955,4.66156,102.47509,2.90127,87.21756,4.93453,0.33109,9e-4,0.33117,0.33172,0.33232,0.38719,0.01184,0.38923,0.395,0.39639,43.39113,NA,NA,NA,NA,NA
2020-03-01,2020,61,38,NEON.D06.UKFS.DP1.00033_2020_03_01_120006.jpg,112.00286,96.13263,81.37125,0.33206,0.38687,114.20895,6.68046,98.03506,4.08938,82.91166,3.867,0.33214,6.5e-4,0.33205,0.3326,0.33304,0.38679,0.01152,0.38836,0.3938,0.40106,43.77261,NA,NA,NA,NA,NA
2020-03-02,2020,62,38,NEON.D06.UKFS.DP1.00033_2020_03_02_120006.jpg,122.75872,104.4318,87.99217,0.33134,0.38948,119.12711,6.79773,102.07264,3.59587,87.11256,2.99626,0.33106,5.6e-4,0.3312,0.33147,0.33163,0.38614,0.01183,0.39017,0.39254,0.39496,44.1557,NA,NA,NA,NA,NA
2020-03-03,2020,63,38,NEON.D06.UKFS.DP1.00033_2020_03_03_120006.jpg,123.79591,105.81573,90.14168,0.33093,0.38716,119.88423,3.97229,102.72889,2.37331,87.7386,4.53438,0.33102,7.3e-4,0.33109,0.33133,0.33217,0.38634,0.01103,0.38989,0.39477,0.39771,44.54036,NA,NA,NA,NA,NA
2020-03-04,2020,64,39,NEON.D06.UKFS.DP1.00033_2020_03_04_120006.jpg,115.8073,99.68858,85.02603,0.33172,0.38535,116.31556,4.4461,100.1941,2.79234,85.5886,3.40016,0.33166,6e-4,0.33172,0.33208,0.33232,0.38499,0.00861,0.38535,0.39276,0.39507,44.92645,NA,NA,NA,NA,NA
2020-03-05,2020,65,39,NEON.D06.UKFS.DP1.00033_2020_03_05_120006.jpg,123.80293,106.137,91.15969,0.33054,0.38556,120.10863,4.31028,103.24138,2.25436,88.78311,3.7977,0.33077,6.1e-4,0.33076,0.33095,0.33131,0.38479,0.01033,0.38752,0.39273,0.39541,45.31382,NA,NA,NA,NA,NA
2020-03-06,2020,66,39,NEON.D06.UKFS.DP1.00033_2020_03_06_120006.jpg,125.16605,107.19273,91.5326,0.33095,0.38644,120.55396,4.32162,103.36659,2.50328,88.38274,4.82038,0.33099,6.5e-4,0.33117,0.33148,0.33179,0.38607,0.01196,0.38823,0.39352,0.3967,45.70245,NA,NA,NA,NA,NA
2020-03-07,2020,67,39,NEON.D06.UKFS.DP1.00033_2020_03_07_120005.jpg,120.24241,102.0584,85.24614,0.33185,0.39097,119.13905,5.17442,101.03632,3.07901,84.28755,3.01315,0.33185,5.8e-4,0.33202,0.33235,0.33245,0.39121,0.00843,0.39225,0.39849,0.40101,46.09219,NA,NA,NA,NA,NA
2020-03-08,2020,68,39,NEON.D06.UKFS.DP1.00033_2020_03_08_120006.jpg,120.53093,102.15171,84.8914,0.33212,0.39188,118.93263,5.89937,102.17848,3.49784,86.23337,2.89862,0.33246,6.5e-4,0.33254,0.33299,0.33329,0.38681,0.00852,0.38746,0.39496,0.39676,46.48285,NA,NA,NA,NA,NA
2020-03-09,2020,69,39,NEON.D06.UKFS.DP1.00033_2020_03_09_120006.jpg,92.84831,82.39102,67.56077,0.33934,0.38241000000000003,83.91337,6.78681,77.74156,4.24774,68.8669,3.96959,0.33727,0.00298,0.3374,0.33868,0.34135,0.36367,0.01424,0.3639,0.37437,0.37899,46.87441,NA,NA,NA,NA,NA
2020-03-10,2020,70,38,NEON.D06.UKFS.DP1.00033_2020_03_10_120006.jpg,106.40089,90.82336,76.6934,0.33157,0.38844,112.29777,9.23344,97.98685,5.68486,84.71131,4.17,0.33216,9.4e-4,0.33208,0.33255,0.33365,0.38025,0.01301,0.38147,0.38864,0.39376,47.26677,NA,NA,NA,NA,NA
2020-03-11,2020,71,39,NEON.D06.UKFS.DP1.00033_2020_03_11_120005.jpg,121.71656,103.63535,86.25427,0.33258,0.39061,119.90093,5.80973,103.08997,3.53407,86.75611,3.15894,0.33283,8e-4,0.33286,0.33327,0.33383,0.38696,0.00855,0.39061,0.39408,0.39595,47.65975,NA,NA,NA,NA,NA
2020-03-12,2020,72,39,NEON.D06.UKFS.DP1.00033_2020_03_12_120005.jpg,114.8852,99.27981,83.71978,0.33328,0.38567,113.93377,7.11478,100.42302,3.93767,86.99521,3.27275,0.33323,7e-4,0.33313,0.33361,0.33404,0.37782,0.01198,0.37696,0.38739,0.3929,48.05332,NA,NA,NA,NA,NA
2020-03-13,2020,73,40,NEON.D06.UKFS.DP1.00033_2020_03_13_120005.jpg,108.8596,96.92704,86.36147,0.33177,0.37262,109.27225,3.34122,97.81491,2.45563,87.87889,2.70342,0.33161,5.2e-4,0.33175,0.33193,0.33209,0.37044,0.00571,0.37168,0.37471,0.37667,48.44736,NA,NA,NA,NA,NA
2020-03-14,2020,74,41,NEON.D06.UKFS.DP1.00033_2020_03_14_120006.jpg,81.82062,70.45023,59.95921,0.33195,0.38553,91.6581,7.87585,81.23763,8.17747,70.18914,9.05384,0.33417,0.00108,0.33403,0.33471,0.33567,0.3777,0.01183,0.38198,0.38701,0.39082,48.84176,NA,NA,NA,NA,NA
2020-03-15,2020,75,41,NEON.D06.UKFS.DP1.00033_2020_03_15_120005.jpg,105.80924,94.20574,84.028809999999993,0.33166,0.37251,105.61733,3.28786,95.99674,1.61678,87.65682,3.36474,0.33186,7.2e-4,0.33194,0.33228,0.33259,0.36512,0.00979,0.37054,0.37184,0.37242,49.23642,NA,NA,NA,NA,NA
2020-03-16,2020,76,41,NEON.D06.UKFS.DP1.00033_2020_03_16_120005.jpg,98.10684,88.17786,76.3359,0.33576,0.37357,95.82682,8.57844,87.10695,7.6766,76.96112,7.22141,0.3351,0.00121,0.33554,0.33576,0.33599,0.36872,0.01096,0.37169,0.37392,0.38037,49.6312,NA,NA,NA,NA,NA
2020-03-17,2020,77,41,NEON.D06.UKFS.DP1.00033_2020_03_17_120006.jpg,105.74472,93.38438,81.60452,0.33264,0.37667,106.89543,3.74269,96.16359,2.50667,85.88809,2.82209,0.33281,6e-4,0.33268,0.33307,0.33342,0.36992,0.00703,0.3725,0.37449,0.37551,50.02604,NA,NA,NA,NA,NA
